title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Biodiversity buffers forest ecosystems from compound climate extremes,https://www.nature.com/articles/s41467-026-75370-5,Biological sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Shaopeng Wang,"Forest ecosystems provide key ecological, social, and climate benefits, yet their functions are potentially threatened by rising compound extremes characterised by simultaneous heat and drought or moisture excess. Here, we explore how forests resist and recover from compound heat and moisture extremes and how tree diversity mediates these responses, using U.S. forest inventory data along with satellite-based stability estimates. We find that compound extremes result in lower forest resistance and recovery than individual extremes. Compound extremes tend to exhibit synergistic effects, causing greater negative impacts than the sum of individual extremes. Compound heat and drought have slightly stronger destabilising effects than compound heat and moisture excess. Higher tree diversity consistently improves resistance and recovery under both individual and compound extremes. Our findings suggest that focusing solely on individual climate extremes is likely to underestimate the impacts of compound extremes and to increase uncertainty in projections of terrestrial carbon-cycle feedbacks, while also highlighting the critical role of tree diversity in mitigating these threats under future climate conditions.",nature_html,0
A quantitative approach for defining the degradability landscape of protein degraders,https://www.nature.com/articles/s41467-026-75591-8,Biological sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Olivier Elemento,"Targeted protein degradation (TPD) is an emerging therapeutic modality, but how multiple factors jointly determine degradation efficacy remains poorly understood. Here we present a quantitative framework for modeling the cellular mechanism of action of TPD, allowing for prediction of cellular efficacy with practically obtainable parameters. Applying this model to published data on 41 targets reveals a common range of degradation rate between 0.1 and 10 min−1, reflecting a characteristic efficiency of the TPD process. We define the degradability landscape, which provides a holistic characterization of the degradation propensity of a target of interest and serves as a roadmap for degrader optimization. We show how degradability is influenced by key factors such as target half-life and E3 level. We further quantify functional inhibition for kinase targets, enabling direct comparison between degrader and small molecule inhibitors. Finally, we uncover degrader discovery opportunities by systematically identifying targets with the potential to achieve superior degradation to facilitate TPD translational development.",nature_html,0
Racial and economic disparities in coastal access and engagement mediate the ocean’s contribution to human wellbeing,https://www.nature.com/articles/s41467-026-75034-4,Earth and environmental sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Katherine L. Seto,"Understanding what shapes ocean access and its contribution to human wellbeing is critical for equitable and sustainable marine resource management. Using a community-engaged research approach, we examine responses from 1691 surveys administered across central California (USA), an iconic coastline renowned for its biodiversity and cultural significance, to explore the factors mediating ocean use and benefits. We find that a) the ocean’s subjective and relational contributions to human wellbeing outweighed material contributions; and b) these benefits are constrained for vulnerable communities and underserved populations by personal (e.g., lack of interest or affordability), physical-environmental (e.g., lack of infrastructure or exposure to pollution), and knowledge (e.g., how to safely and legally engage) barriers. Our results highlight how structural exclusion from ocean spaces limits wellbeing for marginalized groups, a critical feedback loop that may perpetuate inequality and degrade public health. Though California considers itself a world leader in ocean management, our findings indicate that there is more work to be done and offer actionable insight for advancing more inclusive and equity-centered approaches to coastal and ocean governance.",nature_html,0
Southern Ocean regime shift: divergent trends in surface phytoplankton community composition using a diagnostic pigment framework,https://www.nature.com/articles/s41467-026-75303-2,Earth and environmental sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Michael Ellwood,"Phytoplankton communities in the Southern Ocean (SO) play a central role in regulating global climate and ecosystems through the biological carbon pump (BCP), which is influenced by ocean warming and sea-ice variability. Here, we combine an expanded circumpolar surface pigment dataset with satellite ocean-colour observations to develop a SO-diagnostic pigment framework that resolves phytoplankton community composition for austral spring and summer between 1998 and 2024. We compare multi-year mean composition for 1998-2014 and 2015-2024 periods separated by a ~ 7% step decrease in September sea-ice extent. Between these two periods, the mean diatom contribution to total chlorophyll increased by up to ~ 10% during spring in sea-ice-influenced regions but decreased by up to ~ 3% over the Antarctic shelf during summer. These findings suggest a seasonally and spatially variable reorganisation of phytoplankton community composition that may alter bloom dynamics, carbon-export efficiency, and the functioning of the SO BCP under continued climate-driven sea-ice variability.",nature_html,0
Latitudinal manganese gradient dynamics associated with Earth’s major ice ages,https://www.nature.com/articles/s41467-026-75597-2,Earth and environmental sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Zunli Lu,"Distinct sedimentary deposits of manganese are known to be associated with extreme glaciations in ancient environments. The redox-sensitive nature of manganese led scientists to propose theories about how oxygen and climate collaborated to cause major perturbations in the global geochemical cycle of this important metal. Temporal analyses of a large sedimentary dataset demonstrate high manganese concentrations in marine sediments were commonly associated with oxygenation events and glaciations in deep time. Here we show spatial analyses of those intervals that reveal a common pattern of relative enrichment of manganese in sediments at high latitudes during the six greatest glaciations of Earth’s history. The pattern of relatively lower manganese concentrations in tropical sediments was most likely driven by ocean oxygen gradients. This manganese gradient increasingly flattened as the oxygen level rose in the atmosphere and ocean over the geological time scale. Our analyses suggest that anoxia frequently occurred during icehouse conditions, challenging the conventional wisdom of warming-driven ocean deoxygenation.",nature_html,0
Polarity and anti-distortive polarons in WO3 through epitaxial shear strain,https://www.nature.com/articles/s41467-026-75049-x,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Beatriz Noheda,"Bestowing complementary metal-oxide semiconductor-compatible binary oxides with additional functionalities is a powerful strategy toward the realization of oxide electronics. Ideal candidates are thin films which display a strong sensitivity to strain, chemical doping or nanoscale confinement. Among these, crystalline tungsten trioxide WO3 exhibits exceptional structural flexibility, enabling a wide range of functionalities. Here we reveal the emergence of a polar phase in epitaxial WO3 thin films. We accomplish this by imposing epitaxial shear strain, which stabilizes a low-symmetry triclinic structure that persists up to large film thicknesses and elevated temperatures. At the atomic scale, a change in the oxygen octahedral tilt pattern facilitates this symmetry lowering into a polar phase, which manifests as a periodic in-plane polarized stripe domain configuration with needle-like bifurcations at the microscale. The stripe domain walls further exhibit a strongly enhanced electrical conductivity in conjunction with a pronounced reduction of a distortive structural mode, providing experimental evidence for anti-distortive polaronic transport recently predicted in WO3.",nature_html,0
Ion-disrupted hydrogen-bond networks enable fast water transport under two-dimensional confinement,https://www.nature.com/articles/s41467-026-75604-6,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Sheng Hu,"Water transport under nanoscale confinement often exhibits anomalously high flow rates that defy classical hydrodynamic descriptions. While such behavior is commonly analyzed assuming pure water, confined water under realistic conditions inevitably contains dissolved ions. How ion-water interactions reshape hydrogen-bond networks and regulate nanoscale water transport therefore remains poorly understood. Here we study ion-modulated water transport using vermiculite-based two-dimensional nanochannels with tunable, exchangeable interlayer cations. Despite larger interlayer spacings, membranes hosting strongly hydrated ions exhibit markedly slower water transport, whereas weakly hydrated ions enable ultrafast permeation. Infrared spectroscopy reveals ion-dependent restructuring of the hydrogen-bond network, with weakly hydrated cations disrupting hydrogen-bond connectivity and shifting the O-H stretching band toward higher frequencies. Molecular dynamics simulations further show that such disruption enhances the population and mobility of dynamically exchanging hydration water, which dominates two-dimensional water diffusion under confinement. These findings establish ionic effects as an essential component of confined water transport and provide a molecular framework for understanding anomalous water flow across natural and engineered nanochannels.",nature_html,0
Visualizing dual-sites synergistic catalysis in non-iridium catalysts for acidic oxygen evolution reaction,https://www.nature.com/articles/s41467-026-75396-9,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Yan Zhang,"Understanding electron transfer at the solid/liquid electrochemical interface is critical for deciphering synergistic catalysis, yet elucidating how metal dopants mediate charge transfer between adjacent active centers remains challenging. Here, we incorporate a series of metal dopants (Cu, Mn, W) into RuO2 to investigate how dual-site (M–Ru) electron transfer affects catalytic activity and stability. Combining in situ characterization with theoretical simulations, we reveal that Mn doping intensifies Ru 4d–O 2p orbital coupling and establishes unidirectional electron transfer, which peroxidizes Ru under high voltage and accelerates performance degradation. In contrast, W doping modulates the Ru 4d- and O 2p-band centers to reduce orbital overlap, weakening Ru–O covalency and enabling bidirectional electron transfer. Functioning as a voltage-gated electron regulator, the W site dynamically switches roles: at low potentials it acts as an electron acceptor to activate Ru sites and promote water dissociation, while at high potentials it serves as an electron donor to suppress Ru peroxidation. This mechanism endows the catalyst with good stability, showing negligible activity decay during 300 hours of operation at 500 mA cm⁻².",nature_html,0
Colorimetric correction of electrocatalytic urea quantification,https://www.nature.com/articles/s41467-026-75519-2,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Dingsheng Wang,"As a feasible path for the green and sustainable synthesis of urea, electrochemical C-N coupling reactions have attracted considerable attention. To achieve high catalytic coupling performances, efficient electrocatalysts are indispensable. Notably, precise quantification of urea serves as the cornerstone for assessing catalyst performance. Urease can catalyze the decomposition of urea into ammonium (NH4+), and this process is widely used in the quantification of electrocatalytic urea synthesis via calculating the increase of NH4+ concentration. Unexpectedly, NH4+ impurities are present in all four commercial ureases, posing a substantial risk of false-positive of urea concentration. Even when using the urease with the lowest content of NH4+ impurity, the false-positive production rate of urea can exceed most reported performance thus far in electrocatalytic urea synthesis. Therefore, we recommend a simple procedure that adds NH4+ impurity of commercial ureases as a subtractive term into the equation of conventional urease method for reliable urea quantification. The accuracy of the refined urease method is validated in previously reported CO2/NO3− system, thereby ensuring reliable development in urea electrosynthesis.",nature_html,0
Temporal self-similarity reveals percolation universality classes in complex networks,https://www.nature.com/articles/s41467-026-75436-4,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Jingfang Fan,"Catastrophic fragmentation and structural transitions are ubiquitous in real-world complex systems, yet their underlying universality classes remain largely elusive due to strong structural heterogeneity and the absence of well-defined critical thresholds. Here, we discover a robust phenomenon of temporal self-similarity governing the dynamic percolation process across diverse complex networks. By tracking the full statistics of incremental growth events, we reveal that fragmentation dynamics are governed by two independent Fisher-type critical exponents, τc and τs. These exponents uniquely characterize the system’s universality class, from which all other standard critical exponents can be derived through newly established scaling relations. After rigorously validating this framework on canonical network models, we apply it to extensive empirical datasets. Strikingly, our analyses across biological, social, and infrastructural systems demonstrate that real-world networks systematically exhibit universality classes distinct from those predicted by idealized network models, reflecting the influence of higher-order structural features. Our findings establish a dynamic paradigm that bridges statistical physics and real-world resilience, offering a parameter-free, highly scalable approach to classify and characterize structural vulnerabilities in inherently heterogeneous systems.",nature_html,0
From data chaos to physically interpretable deterministic mapping,https://www.nature.com/articles/s41467-026-75164-9,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Xiaofeng Zhou,"Discovering governing equations directly from observational data remains a fundamental challenge in science and engineering, particularly when measurements are noisy, high-dimensional, or multi-scale. Existing approaches often cast equation discovery as a regression problem that selects candidate terms to fit observed trajectories, which can limit structural stability and identifiability under realistic data conditions. We propose a structured operator-learning framework that reformulates equation discovery as a constrained dynamical inference problem integrating spectral decomposition, physics-guided sparse projection, and cross-view consistency regularization within a unified architecture. By decomposing dynamics into scale-resolved components and enforcing invariance across perturbed observations, the framework promotes stable and interpretable equation recovery. Here, we show that the method consistently identifies compact governing equations while maintaining strong long-horizon predictive accuracy across canonical nonlinear systems and representative industrial processes, even under noisy and distribution-shifted data.",nature_html,0
Reconfigurable single-shot spectroscopy reaching 86 femtometers resolution,https://www.nature.com/articles/s41467-026-75468-w,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Bin Luo,"Single-shot spectroscopy enables the capture of an entire transient event within a single measurement, providing critical insights into rapid and non-repetitive processes across diverse fields such as biomedical diagnostics, environmental monitoring, material stress analysis, advanced manufacturing, and telecommunication network fluctuation detection. Despite its promise, current single-shot spectroscopic systems are fundamentally constrained by an inherent incompatibility between spectral bandwidth, spectral resolution, and acquisition speed, limiting their versatility and broader adoption. Here, we introduce a reconfigurable single-shot spectroscopy method that offers full programmability over spectral bandwidth, resolution, and acquisition speed, enabling programmable navigation of the trade-off. By selecting optimal configurations, our approach compensates for the traditional limitations in spectral resolution, achieving a record-breaking resolution of 86 femtometers in the 1.5 μm band—comparable to state-of-the-art Michelson-based Fourier transform spectrometers. Leveraging this technique, we successfully capture rapid dynamic spectral fluctuations of phase-shift fiber Bragg gratings induced by both continuous (9 kHz) and sudden (0.1 ms) vibrations. This innovation broadens the application landscape and paves the way for the commercialization of single-shot spectroscopy.",nature_html,0
A macroscopic condensation theory for vibrational strong coupling effects,https://www.nature.com/articles/s41467-026-75222-2,Physical sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Pengfei Huo,"Recent experiments demonstrated the possibilities of modifying ground-state chemical reaction rates by placing an ensemble of molecules in an optical microcavity. This regime is commonly referred to as Vibrational Strong Coupling (VSC), and typically operates in the absence of any light source (in the dark). VSC causes reaction rate constant modifications, exhibits phase-transition type of behavior for equilibrium constant modifications, and the effect starts only when the collective Rabi splitting surpasses a threshold. Existing theoretical work often focuses on the single excitation pictures, centered around the idea of vibrational polaritons and dark states. We find that due to the many-body nature of VSC, most of the VSC effects can be potentially explained by forming a macroscopic condensation of vibrations. We theoretically demonstrate that by surpassing a critical Rabi splitting, the VSC system starts to macroscopically occupy one condensate state, which we believe could be the common explanation for VSC-induced effects.",nature_html,0
A tumor profiling resource for ovarian cancer: insights into chemotherapy-driven heterogeneity and personalized treatment strategy,https://www.nature.com/articles/s41467-026-74585-w,Biological sciences : Nature Communications subject feeds,2026-07-13 00:00:00 UTC,2026-07-13 00:00:00+00:00,,Viola Heinzelmann-Schwarz,"In women with high-grade serous ovarian cancer, chemotherapy remains the primary standard treatment, despite growing recognition of the disease as highly heterogeneous. Here, we examine the feasibility and clinical utility of comprehensive multimodal molecular profiling to inform treatment decisions. We analyze blood, single-cell and bulk tumor tissue, and malignant ascites using up to eleven technologies (DNA, RNA, protein, and functional assays) within a four-week turnaround time. Hypothetical treatment recommendations are altered for 76% of patients, and multi-omics-guided maintenance therapy is associated with prolonged overall survival in a subset of patients. Subsequent cohort analysis reveals distinct cellular and molecular profiles in ascites-derived single-cells compared to solid tumor tissue, unique per-patient ex vivo drug responses, and a marked increase in cancer cell heterogeneity following chemotherapy exposure. This coincides with genomic signature alterations in whole-genome-amplified patients. Our data suggest that molecularly guided treatments should be tested as adjuvant therapies prior to chemotherapy in the future.",nature_html,0
