title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Pathways to cost competitive and viable lithium production from Salton Sea geothermal brines,https://www.nature.com/articles/s41467-026-75389-8,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Andrew Z. Haddad,"Lithium supply chains remain heavily concentrated in hard rock and brine resources, creating significant supply risks. Geothermal brines represent an underutilized alternative, yet commercial progress is hindered by the absence of facility-scale cost assessments. Here, we present a techno-economic analysis of large-scale lithium extraction from Salton Sea geothermal brines, drawing on primary company disclosures, process patents, and brine resource modeling. Caused by varying lithium and impurity concentrations, brine dilution over time, and process configurations (e.g., production via carbonation and conversion vs. electrolysis), we find that large-scale production costs may reach ~10,000 United States dollars per ton, but increase up to 22,000 United States dollars per ton with higher certainty of brine modeling, raising concerns about economic competitiveness to conventional low-cost sources. Finally, a project feasibility-focused scenario analyses shows that leveraging brine pre-treatment by-product sales could lower long-term lithium break-even prices by ~5,000 United States dollars per ton, whereas capital cost optimization of 20% could further reduce lithium break-even prices by 10%.",nature_html,0
Continuous electricity from charged total dissolved solids in wastewater using a wood-based ion-selective power generator,https://www.nature.com/articles/s41467-026-75514-7,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Kunkun Tu,"Exploring the potential for secondary utilization of wastewater is a prudent strategy to achieve “take-make-use-reuse” circular economy. Taking advantages of wood’s hierarchical structure and large surface area, in this project, we fabricate surface-encapsulated anion-selective and cation-selective wood membranes (comprising up to 98% eco-friendly materials) through a two-step process: dip-coating with either positively charged 2(dimethylamino)ethyl methacrylate or negatively charged acrylic acid, followed by energy-efficient sunlight-induced polymerization. The output voltage and current of a single modified wood cell (20 × 20 × 3 mm3) in modulated wastewater from flue gas desulfurization are 55 mV and 0.6 µA, respectively, tenfold higher than that of untreated wood cells. When five cells are connected in series, the output voltage reaches 0.27 V, sufficient to power simple electronic devices. This underscores its potential for scaling up and its viability for future applications in industrial power plants.",nature_html,0
Author Correction: Long-duration electricity storage needs for coping with Dunkelflaute events in Europe,https://www.nature.com/articles/s41467-026-75342-9,Earth and environmental sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Wolf-Peter Schill,,,0
Climatic reach of small-scale turbulence in the ocean interior,https://www.nature.com/articles/s41467-026-73809-3,Earth and environmental sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Bethan L. Wynne-Cattanach,"Small-scale turbulent mixing in the ocean interior is vital in governing ocean circulation and tracer distributions, and hence global climate. However, the planetary extent of this role and its dependence on the microphysics of mixing remain inadequately understood. Here, we emphasize the variety of spatio-temporal scales on which such interior turbulent mixing can shape the climate system. In addition to its well-established role in facilitating the equilibration of deep branches of ocean circulation on centennial-to-millennial timescales, interior turbulent mixing is a leading determinant of oceanic tracer budgets on timescales as short as sub-annual. We highlight the importance of the co-dependence of vertical (diapycnal) mixing and lateral (isopycnal) stirring in establishing the large-scale impacts of oceanic turbulence. We conclude with a summary of theoretical, observational and computational bottlenecks in the way of a sufficiently accurate representation of mixing in Earth System Models, and discuss emerging opportunities for making progress in these areas.",nature_html,0
Author Correction: Epitranscriptomic RNA editing resolves Mus81 DNA repair tradeoffs in heat tolerance and meiosis,https://www.nature.com/articles/s41467-026-75448-0,Biological sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Huiquan Liu,,,0
Author Correction: A generalizable approach for programming protease-responsive conformationally inhibited artificial transcriptional factors,https://www.nature.com/articles/s41467-026-75421-x,Biological sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Jian-Hui Jiang,,,0
Author Correction: Mitochondrial adaptor TRAK2 activates and functionally links opposing kinesin and dynein motors,https://www.nature.com/articles/s41467-026-75337-6,Biological sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Erika L. F. Holzbaur,,,0
Author Correction: Vitellogenin receptor mediates heat adaptability of oocyte development in mud crabs and zebrafish,https://www.nature.com/articles/s41467-026-75334-9,Biological sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Muhua Wang,,,0
Propagation effects in high harmonic generation media driven by bright squeezed vacuum light,https://www.nature.com/articles/s41467-026-75173-8,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Paraskevas Tzallas,"Recent developments in quantum light engineering have enabled the use of infrared bright squeezed vacuum (BSV) femtosecond pulses in nonlinear optics, including strong-field physics and high-harmonic generation. However, theory has focused on single-atom interactions, neglecting the crucial macroscopic aspect of light propagation through media. This raises a key question: How does BSV propagate in nonlinear media, and how this affects the nonlinear signals and the radiation’s quantumness? We address this with a fully quantized framework for propagation in gas media undergoing high-harmonic generation. We find that ionization and the associated photon losses cause decoherence, which limits the propagation length, degrades radiation’s quantumness, and reduces the emitted harmonics. However, these effects are not detrimental. We identify conditions that minimize propagation-induced decoherence while preserving detectable harmonics with super-Poissonian photon statistics. Our results establish fully quantized basis for exploring BSV in nonlinear optics, strong-field-quantum optics, and ultrafast science in all states of matter.",nature_html,0
Reversibly Stacked Monolithic 3D Integrated Circuits,https://www.nature.com/articles/s41467-026-75242-y,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Der-Hsien Lien,"Monolithic three-dimensional integration enables dense vertical stacking of devices with fine-pitch interconnects, offering a promising route toward high-density, energy-efficient logic and memory systems. However, its implementation is constrained by the thermal budget of back-end-of-line processes, which must remain below 400 °C to avoid degrading underlying circuitry. While various low-temperature semiconductors have been explored, current demonstrations remain confined to fixed stacking sequences due to high-temperature growth or transfer requirements. Here, we demonstrate a M3D complementary field-effect transistor architecture using low-temperature-deposited n-type In2O3 and p-type Te semiconductors. This platform resolves existing thermal constraints, demonstrating the design freedom to reverse n- and p-type sequences. This capability enables the integration of CMOS inverters, multilayer logic stacks, and a fully functional 3D SRAM storage cell, all fabricated below 300 °C. This scalable platform provides a practical pathway for constructing vertically integrated complementary logic with intrinsic interconnects, paving the way for next-generation 3D system-on-chip technologies.",nature_html,0
Rapid quasi-periodic reconfiguration of the accretion column in pulsar 1A 0535+262,https://www.nature.com/articles/s41467-026-75290-4,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Qi Liu,"Accretion onto strongly magnetised neutron stars is commonly interpreted using quasi-steady models, in which the accretion-column structure adjusts smoothly to the mass inflow rate. The cyclotron line in the X-ray spectrum, whose centroid energy traces the magnetic field strength and thus the height of the line-forming region, provides a key diagnostic of this structure. Whether this simple quasi-steady description remains valid on short dynamical timescales has remained uncertain. Here we show that, during a giant outburst of the X-ray pulsar 1A 0535+262, quasi-periodic hard X-ray flux variations are accompanied by synchronised oscillations of the cyclotron line energy, with amplitudes exceeding those expected from simple accretion-rate fluctuations. The anti-correlation between cyclotron energy and apparent flux provides direct spectral-timing evidence for rapid changes in the line-forming region, which we interpret as geometric reconfiguration of the accretion column. The variability emerges in the luminosity regime where radiation pressure becomes dynamically important. These results reveal limitations of a simple quasi-steady interpretation for this source and suggest that radiation-supported columns can enter intrinsically dynamical states in high-luminosity accreting pulsars.",nature_html,0
Deep Learning Predicts Dissimilar DNA-DNA Binding and Engineers Hyperconnected Networks,https://www.nature.com/articles/s41467-026-75395-w,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Albert J. Keung,"Common frameworks in molecular bioengineering and synthetic biology focus on orthogonality, viewing weak or non-specific interactions as problems to avoid. This constrains the usable sequence space, limits scalability, and neglects scenarios where synthetic systems must operate within natural backgrounds of high sequence diversity. Harnessing the full space is difficult because models are lacking that can accurately and quickly predict non-orthogonal interactions and be validated against ground truth data. Here we develop BINND — Binding and Interaction Neural Network for DNA — using DNA-DNA interactions as a testbed. BINND combines an ultra-high throughput platform measuring millions of interactions with a deep learning model attaining accuracies above 80%, generalizing across diverse sequences and running 50 times faster than current models. We demonstrate its value with a searchable DNA network of fictitious storybook characters. BINND enables accurate prediction for diagnostics, bioengineering, and DNA origami, supporting a shift toward exploiting the full sequence space.",nature_html,0
Unravelling the key factors governing O2 evolution upon charging a reversible LiOH-based nonaqueous Li | |O2 battery,https://www.nature.com/articles/s41467-026-75284-2,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Tao Liu,"Achieving a reversible four-electron-per-oxygen-molecule oxygen evolution reaction is an essential yet highly challenging task for nonaqueous lithium hydroxide-based Li | |O2 batteries, as the kinetically sluggish oxygen evolution reaction tends to entangle with competing parasitic reactions, whose origins and mitigating strategies remain largely elusive. Here we construct a highly reversible lithium hydroxide-based Li | |O2 battery using iron–cobalt–nickel layered double hydroxide catalysts and tetramethylene sulfone-based electrolytes. Lithium hydroxide decomposition toward oxygen evolution involves key reactive oxygen species of surface-bound hydroxyl and hydroxyl radicals, but no singlet oxygen. These hydroxyl species corrode the electrolyte and carbon support, predominantly accounting for charging irreversibility. While oxidation-resistant solvents and electrical conductors are necessary to reduce hydroxyl-induced side reactions, the synergistic interplay of interfacial water solvation and catalytic surface structures hold the key to steering hydroxyl activity toward the desirable oxygen evolution reaction or by-product formation. This work offers insights into achieving long-life lithium hydroxide-based Li | |O2 batteries.",nature_html,0
Self-reconfiguring modular robotic boats,https://www.nature.com/articles/s41467-026-74527-6,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Daniela Rus,"Self-reconfiguring aquatic robots offer promise for a wide range of marine applications, including building temporary infrastructure, remote maintenance and search-and-rescue operations, environmental monitoring, and on-demand transportation. However, achieving autonomous water-based self-reconfiguration, even in two dimensions on the water surface, remains challenging, due to complex nonlinear hydrodynamics, disturbances from self-motion and neighboring robots, as well as external environmental factors. Here, we present the FloatForm platform, a group of miniature modular robotic boats capable of self-assembling into physically connected structures, self-reconfiguring, and collectively traveling as larger assemblies via a hybrid coordination framework. Each robot unit is equipped with onboard sensing, motion control, and the ability to coordinate and physically connect with its neighbors. We demonstrate the feasibility of aquatic self-reconfiguration via hybrid coordination, where distributed controllers on each robot handle coordination tasks such as aggregating into desired shapes and avoiding collisions, while a minimalist central planner oversees the overall success of each task and fixes final imperfections. This work advances the design, control, and coordination of modular robotic systems in aquatic environments, enabling flexible, robust, and scalable applications on the water.",nature_html,0
Triple-junction all-perovskite solar cells with self-assembling hole contacts in all subcells,https://www.cell.com/joule/fulltext/S2542-4351(26)00259-X?rss=yes,Joule,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,10.1016/j.joule.2026.102575,Steve Albrecht,"This study presents a bilayer strategy employing graphene oxide and a self-assembled monolayer for Sn-Pb perovskite solar cells. This approach enables efficient and stable triple-junction all-perovskite solar cells, achieving a 27.3% efficiency alongside exceptional operational stability with a T90 of 770 h.",rss_cell,0
Realization of the Bienenstock-Cooper-Munro rule in a single memristor,https://www.nature.com/articles/s41467-026-75488-6,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Zengfeng Di,"Neuromorphic computing aims to build electronic systems that mimic the brain’s remarkable efficiency and adaptability. A key feature of brain is homeostatic plasticity, which stabilizes neural activity; the Bienenstock–Cooper–Munro (BCM) rule accurately describes this by adjusting a neuron’s sensitivity threshold based on past activity. However, implementing the homeostatic rule in synaptic device remains challenging. Here we show that a CuInP₂S₆ memristor naturally realizes the complete BCM rule. We reveal that the device’s intrinsic junction capacitance generates reverse spikes that cause spike-rate-dependent conductance depression, combining with second-order ionic dynamics to replicate key BCM features. Through simulations, we demonstrate that adding a similar capacitance can universally enable this behavior in conventional memristors. Finally, we build a physical reservoir computing system based on this strategy that exhibits robust, noise-tolerant spatiotemporal processing. This work provides a viable path for deploying adaptive homeostatic plasticity in hardware, enhancing the reliability of neuromorphic systems.",nature_html,0
Eight-qubit operation of a 300 mm SiMOS foundry-fabricated device,https://www.nature.com/articles/s41467-026-74597-6,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Tuomo Tanttu,"Silicon spin qubits are a promising platform for quantum computing due to their high coherence, controllability, and CMOS manufacturability, yet scalable implementations have so far been limited to a few qubits. Here, to take a step towards larger qubit systems, we tune and coherently control an eight-dot linear array of silicon spin qubits fabricated in a 300 mm CMOS-compatible foundry process, establishing operational scalability beyond the two-qubit regime. All eight qubits are successfully tuned and characterized as four double-dot pairs, exhibiting Ramsey dephasing times T2&#x2217;"" role=""presentation"">T2∗{T}_{2}^{*} up to 41(2) μs and Hahn-echo coherence times T2Hahn"" role=""presentation"">T2Hahn{T}_{2}^{{{{\rm{Hahn}}}}} up to 1.31(4) ms. Readout of the central four qubits is achieved via a cascaded charge-sensing protocol, enabling high-fidelity measurements of the entire multi-qubit array in a two step process. Additionally, we demonstrate a two-qubit gate operation between adjacent qubits with low phase noise. We show that silicon spin qubit arrays can be scaled to medium-sized arrays of 8 qubits while maintaining system coherence.",nature_html,0
Force-based reading and writing of individual single-atom magnets,https://www.nature.com/articles/s41467-026-74922-z,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Yoshiaki Sugimoto,"The integration of single-atom bits enables the realization of the highest data-density memory. Reading and writing information to these bits through mechanical interactions opens the possibility of operating the magnetic devices with low heat generation and high density recording. To achieve this visionary goal, we demonstrate the use of magnetic exchange force microscopy to read and write the spin orientation of individual holmium adatoms on MgO thin films. The spin orientation of the holmium adatom is stabilized by the strong uniaxial anisotropy of the adsorption site and can be read out by measuring the exchange forces between the magnetic tip and the atom. The spin orientation can be written by approaching the tip closer to the holmium adatom. We explain this writing mechanism by the symmetry reduction of the adsorption site of the Ho adatom. These findings demonstrate the potential for information storage with minimal energy loss and pave the way for a new field of atomic-scale mechano-spintronics.",nature_html,0
Fractal hierarchy enables exponential scaling of topological boundary states,https://www.nature.com/articles/s41467-026-75412-y,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Zhigang Chen,"Exponential growth describes an extremely rapid process ubiquitous in mathematics and across diverse physical, biological, and technological systems. Here, we introduce a class of fractal-inspired lattices that combine long-range periodic order with self-similar hierarchy, establishing a structural motif that enables exponential scaling of topological boundary states. We demonstrate this phenomenon in (i) a quasi-one-dimensional lattice chain constructed from Koch-curve unit cells and (ii) a two-dimensional periodic tiling lattice composed of Sierpiński-gasket unit cells. We show that, for suitable coupling parameters, both the number of topological boundary states N&#x2113;"" role=""presentation"">Nℓ{N}_{{\ell}} and the number of topological minigaps M&#x2113;"" role=""presentation"">Mℓ{M}_{{\ell}} grow exponentially with the fractal generation index &#x2113;"" role=""presentation"">ℓ{\ell}. We find that N&#x2113;"" role=""presentation"">Nℓ{N}_{{\ell}} is an integer multiple of M&#x2113;"" role=""presentation"">Mℓ{M}_{{\ell}}, with the integer determined by the underlying symmetry. This hierarchical scaling law is captured by the multi-topological-phase theory and confirmed experimentally in laser-written photonic lattices. Our results identify fractal hierarchy as a design principle for controlling boundary-state multiplicity, revealing a fundamental interplay between topology, self-similar geometry, and periodic order. More broadly, this work suggests a route toward synthetic materials and integrated photonic platforms in which large numbers of robust boundary modes can be engineered within hierarchically structured architectures.",nature_html,0
Bound states in doped charge transfer insulators,https://www.nature.com/articles/s41467-026-75299-9,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Tao Xiang,"Understanding the physics of doped charge transfer insulators is the most important problem in high-temperature superconductivity. In this work, we show that an in-gap bound state emerges from the localized hole of the doped charge transfer insulator. We propose an approximate ground state wavefunction based on one localized Zhang-Rice singlet and the Néel state. By calculating the excitation states with one hole added and removed from this ground state, we successfully identify the existence of bound states inside the charge transfer gap. This feature is further confirmed by a Lanczos calculation based on matrix product states (MPS) for a system of 4 × 4 CuO2 unit cells. How these bound states evolve into metallic states is further discussed. Our findings identify the key component of recent STM results on lightly doped Ca2CuO2Cl2 and provide a new understanding of hole-doped charge transfer insulators.",nature_html,0
"Assembly of Silphium interspecific hybrid genomes opens the genus to phylogenomics, ecogenomics, and molecular breeding",https://www.nature.com/articles/s41467-026-75205-3,Biological sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,David L. Van Tassel,"Wild perennial plants can be domesticated to make agriculture more diverse and resilient, but many have large genomes that have been recalcitrant to analysis. Here, we report phased genome assemblies for Silphium integrifolium Michx. and S. perfoliatum L., two species native to North America under domestication, and demonstrate the utility of trio-binning for genome assembly using an interspecific hybrid. These genomes have chromosomes reaching 1.8 Gb and a helical structure preserved during interphase with a loop circumference of 43 Mb. A genome-informed low coverage and target sequencing strategy enables the refinement of the genus phylogeny, reveals the spatial distribution and structure of natural populations, and identifies 81 loci associated with environmental and domestication traits. Variants in a MATE transporter, α/β hydrolase, and ortholog of Arabidopsis ACT Domain Repeat (ACR4) protein explain significant variance in floral architecture. These advances in genome assembly and genotyping could expand the range of candidates for de novo crop domestication.",nature_html,0
Author Correction: The balance between stability and plasticity of the visual word form area in dyslexia,https://www.nature.com/articles/s41467-026-75339-4,Biological sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Jason D. Yeatman,,,0
Kekulé superconductivity in twisted magic angle bilayer graphene,https://www.nature.com/articles/s41467-026-74845-9,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,K. Levin,"While it has been one of the most important new physics discoveries in the last decade, the nature of superconductivity in the twisted graphene family remains an unsolved problem. Motivated by recent scanning tunneling experiments that report Kekulé ordering in moiré graphene superconductors, we develop a microscopic theory of this superconductivity for the twisted bilayer system. The pairing we find is an intra-valley, finite-momentum pair-density wave (PDW) that intrinsically carries a Kekulé modulation. This state exhibits four salient features: (i) spontaneous breaking of C3 rotation symmetry, producing nematic order; (ii) triplet pairing; and (iii) a quasiparticle density of states that evolves from a V-shaped profile to a fully gapped, U-shaped spectrum as the attraction increases, which is accompanied by (iv) systematic behavior of the temperature dependent zero bias conductance. These features align with key experimental signatures. We find, as well, that with only modest interaction strengths, the state is near to a BEC-like phase, consistent with the observed extremely short coherence lengths. Taken together, these results identify a microscopic intra-valley Kekulé PDW as a compelling candidate for unconventional superconductivity in the twisted graphene family.",nature_html,0
In situ growth and crystal monitoring for high-efficiency vacuum-deposited perovskite-based solar cells,https://www.cell.com/joule/fulltext/S2542-4351(26)00260-6?rss=yes,Joule,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,10.1016/j.joule.2026.102576,Henk J. Bolink,"Vacuum deposition offers an industry-compatible route for perovskite solar cells, yet controlling perovskite crystallization remains challenging. Choi et al. introduce a structure-directing layer beneath a perovskite absorber and use in situ photoluminescence to monitor the nucleation, strain, and defects of perovskite, leading to efficient devices with improved stability.",rss_cell,0
Direct correspondence between liquid and glass polymorphism in densely packed metallic alloys,https://www.nature.com/articles/s41467-026-75475-x,Physical sciences : Nature Communications subject feeds,2026-07-09 00:00:00 UTC,2026-07-09 00:00:00+00:00,,Qiaoshi Zeng,"Liquid and glass are two closely related disordered states of matter. Whether each can exhibit two or more structurally distinct yet chemically identical forms have been debated for decades and the relationship between polymorphism in equilibrium liquids and that in non-equilibrium glasses remains elusive. Here, we address these long-standing issues in two prototype glass-forming metallic alloys using in situ high-pressure high-temperature synchrotron X-ray diffraction in diamond anvil cells. We identify distinct liquids above their melting temperatures and corresponding glasses formed upon melt quenching at different pressures, as evidenced by reproducible discontinuous changes in multiple diffraction-derived structural descriptors. Comprehensive structural and compositional characterizations consistently demonstrate that the recovered samples are fully amorphous and chemically homogeneous glasses. By continuously monitoring the formation and transformation pathways with in situ structural probes, our study provides compelling experimental evidence for the more general existence of liquid and glass polymorphism in densely packed metallic alloy systems.",nature_html,0
