title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Large language models in power systems toward cognitive intelligence: A literature review,https://www.sciencedirect.com/science/article/pii/S0306261926008573?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Chongqing Kang,,,0
Optimization and revenue allocation of off-grid multi-sector regional integrated energy systems considering tidal disturbance effects: An approach based on an improved ADMM algorithm and cooperative games,https://www.sciencedirect.com/science/article/pii/S0306261926008287?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Chong Gao,,,0
Multi-agent reinforcement learning method for dual-timescale volt-var control considering dynamic partitioning and multi-stakeholder coordination,https://www.sciencedirect.com/science/article/pii/S0306261926008147?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Xianyong Xiao,,,0
PMDS-UNet: A novel approach for precise segmentation of distributed photovoltaics in high-resolution remote sensing imagery,https://www.sciencedirect.com/science/article/pii/S0306261926008834?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Mengjun Chen,,,0
Modeling megawatt-scale hydrogen electrolysis plants with frequency support capability,https://www.sciencedirect.com/science/article/pii/S0306261926008792?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Oriol Gomis-Bellmunt,,,0
Physics-informed reinforcement learning for large-scale EV smart charging considering distribution network voltage constraints,https://www.sciencedirect.com/science/article/pii/S0306261926008780?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Pedro P. Vergara,,,0
Data-driven predictive modeling for water source heat pumps: Toward digital twin development for energy stations,https://www.sciencedirect.com/science/article/pii/S0306261926008846?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Yulong Ding,,,0
A spectrum-tailored approach integrating photocatalysis and photothermal utilization for efficient solar energy conversion: theoretical analysis and experimental investigation,https://www.sciencedirect.com/science/article/pii/S0306261926008949?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Yanwei Zhang,,,0
"A system-level assessment of geological hydrogen storage, renewable generation and demand prediction for clean electricity pathways: A Great Britain case study",https://www.sciencedirect.com/science/article/pii/S0306261926008238?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Christopher Groves,,,0
Embedding regulatory storage time limitations into reverse logistics network design for retired lithium-ion batteries under uncertain quantity and quality of returns,https://www.sciencedirect.com/science/article/pii/S0306261926008871?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Zhang Wu,,,0
Exergoeconomic assessment of the industrial integration of a thermochemical energy storage system with adaptive turbomachinery,https://www.sciencedirect.com/science/article/pii/S0306261926008950?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,R. Chacartegui,,,0
"Advances, challenges and prospects in thermoelectric cooling technology",https://www.sciencedirect.com/science/article/pii/S0306261926008779?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Huadong Zhao,,,0
Vibration energy as a contributor to off-grid energy access and the sustainable energy transition,https://www.sciencedirect.com/science/article/pii/S030626192600855X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Magdalena Kuchler,,,0
Temperature-induced delamination: A method for uniformly delaminating multilayer Ti3C2Tx via volume changes in low-freezing-point solvents,https://www.cell.com/matter/fulltext/S2590-2385(26)00228-6?rss=yes,Matter,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1016/j.matt.2026.102865,Marino Lavorgna,"Exfoliating MXenes into large, intact monolayers remains challenging. Yang et al. introduce a temperature-induced delamination (TIDE) strategy that harnesses reversible expansion and contraction of a water-ethanol solvent to generate a gentle “molecular jack” effect. This sustainable physical approach produces large-area, highly conductive Ti3C2Tx monolayers and few-layer particles with high yield, offering a scalable route to high-quality two-dimensional materials.",rss_cell,0
Joint compliance with food security and environmental constraints limits the global potential of energy crops,https://www.cell.com/one-earth/fulltext/S2590-3322(26)00140-5?rss=yes,One Earth,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1016/j.oneear.2026.101739,Benoît Gabrielle,,,0
Reforestation increases water inequality under low warming but reduces water availability under high warming,https://www.cell.com/one-earth/fulltext/S2590-3322(26)00141-7?rss=yes,One Earth,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1016/j.oneear.2026.101740,Xuhui Lee,"Land management plays a critical role in climate mitigation and local water security. Reforestation, as a key land management strategy, is widely implemented to sequester carbon, and it also alters local water availability through biophysical effects. However, how the same reforestation activity affects water availability under different climate states remains unclear, a gap critical for adaptive land management and water policy. Here, we show that the hydrological consequences of reforestation depend on the background climate state. Using Earth system model simulations, we find that under a low-warming scenario, reforestation causes an insignificant increase in global mean water availability but increases spatial inequality (stronger wetting over wet regions). In contrast, under a high-warming scenario, reforestation reduces global water availability while weakening spatial inequality (drying over wet regions). A moisture budget analysis attributes these differences to circulation responses in wet regions. Our findings reveal that climate context shapes reforestation outcomes, providing practical insights for policymakers designing climate-adaptive land management strategies.",openalex,0
Breaking symmetry yields a low-loss out-of-plane tunable microwave dielectric,https://www.nature.com/articles/s41928-026-01651-y,Nature Electronics,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1038/s41928-026-01651-y,Darrell G. Schlom,"Voltage-tunable capacitors (varactors) are key components in microwave circuits. Tunable dielectric varactors can outperform competing technologies but typically suffer from high dielectric loss. Ruddlesden–Popper dielectric thin films can, by contrast, offer low microwave loss. Unfortunately, their crystallographic symmetry is usually not compatible with an out-of-plane parallel-plate varactor design, which can minimize size and maximize the electric field in the tunable dielectric compared with an in-plane device design. Here we show that a low-loss and tunable Ruddlesden–Popper dielectric thin film that is compatible with the parallel-plate varactor design can be created by breaking this crystallographic symmetry. We study films that are similar to the widely studied tunable microwave dielectric Ba0.45Sr0.55TiO3 but have a Ba0.45Sr0.55O rock-salt layer for every n-perovskite unit cells. The film with n = 8 exhibit an optimum combination of tunability and loss, with a material quality factor of around 200 and a relative tunability of 51% at an applied electric field of 250 kV cm−1, which results in a dielectric tuning figure of merit of 100 at 10 GHz.",nature_html,0
A miniaturized ingestible temperature sensor for continuous internal monitoring,https://www.nature.com/articles/s41928-026-01643-y,Nature Electronics,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1038/s41928-026-01643-y,Giovanni Traverso,"Ingestible electronic systems offer a minimally invasive means to continuously monitor core body temperature, providing critical insights into a range of health conditions. However, the size of ingestible sensors often limits their use, particularly in paediatric populations. Here we report a miniaturized ingestible temperature sensor for continuous internal monitoring. The device integrates a 1 mm × 1 mm low-power (10 nW) integrated circuit, a 5 mm × 5 mm antenna for wireless backscatter communication and a coin-cell battery. The fully encapsulated system measures just 6 mm in diameter and 4 mm in height, dimensions aligned with those of US Food and Drug Administration-approved osmotic controlled-release oral delivery system and smaller than video capsule endoscopy devices, thus minimizing the risk of gastrointestinal retention. We evaluate the sensor in swine models under diverse physiological and pathophysiological conditions. This includes use in ambulatory multi-day monitoring, scenarios with inflammation-induced altered gastrointestinal transit and deployment alongside intravascular devices for vascular navigation and guidance.",nature_html,0
Efficient organic photovoltaics with thermalization-controlled exciton management,https://www.cell.com/joule/fulltext/S2542-4351(26)00204-7?rss=yes,Joule,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1016/j.joule.2026.102520,Guodan Wei,"Thermalization losses limit organic photovoltaic (OPV) performance. We report a UV-absorbing TADF material, BPhA-QAO, that specifically modulates polymer donors. It regulates donor energy levels to prolong singlet exciton lifetime, narrows the singlet-triplet gap for triplet-to-singlet exciton recycling, suppresses thermal losses, and delivers a certified PCE of 20.18%, offering a universal strategy for high-performance OPVs.",rss_cell,0
2D perovskite as three-in-one interface modifier for efficient Pb-Sn perovskite solar cells and all-perovskite tandems,https://www.cell.com/joule/fulltext/S2542-4351(26)00205-9?rss=yes,Joule,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1016/j.joule.2026.102521,Wei Huang,"This work develops 2D perovskite as a three-in-one interface modifier to produce high-quality Pb-Sn perovskite films, and the distinct roles of 2D perovskite in three positions are carefully investigated. As a result, this strategy achieves an efficiency of 24.07% in Pb-Sn perovskite solar cells, with a robust shelf-life and operational stability. Furthermore, the corresponding two-terminal all-perovskite tandem device yields an efficiency of 30.07% (certified 29.22%) with excellent operational stability.",rss_cell,0
Carbon-conformal manufacturing: Conformal prediction-guided carbon emission optimization in paper-mill energy systems,https://www.sciencedirect.com/science/article/pii/S0306261926008524?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Sangkeum Lee,,,0
A supply–demand coordinated design framework for grid-interactive mixed-use communities,https://www.sciencedirect.com/science/article/pii/S0306261926008937?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Borong Lin,,,0
Proactive mitigation of voltage volatility via topological flexibility in park-level distribution networks,https://www.sciencedirect.com/science/article/pii/S0306261926008020?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Hongjie Jia,,,0
"Rethinking the green power grid for stability, not just for climate",https://www.cell.com/joule/fulltext/S2542-4351(26)00206-0?rss=yes,Joule,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,10.1016/j.joule.2026.102522,Adilson E. Motter,"The 2025 Iberian blackout has renewed concerns about the resilience of power grids with high shares of renewable generation. This commentary argues that renewable generation can not only advance decarbonization but also strengthen grid stability through synthetic inertia, advanced inverter-based control, and coordinated transmission planning. Rapid advances in energy storage and power electronics make this transition increasingly viable.",rss_cell,0
Iodine-mediated proton-coupled electron transfer enables selective polymerization of organic pollutants in an oxidant-free electrocatalytic system,https://www.nature.com/articles/s41467-026-74349-6,Earth and environmental sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Irene M. C. Lo,"Organic polymerization offers a sustainable water treatment approach that enables resource recovery, yet current oxidant-involved practices suffer from poor selectivity. We present an oxidant-free electrocatalytic system for phenolic pollutant polymerization via iodine-mediated proton-coupled electron transfer (PCET) with an iodine-enriched bismuth-oxyiodide-coated carbon cloth (I-BiOI@CC) anode, achieving 97.1% polymerization selectivity by converting pollutants into insoluble polymerized products. Mechanistic investigations demonstrate that I-BiOI@CC provides reversible redox mediation (3I⁻ ⇆ I₃⁻), enhancing pollutant-electrode interaction and accelerating interfacial charge transfer to facilitate PCET-oxidation of phenols to phenolic radicals that undergo polymerization through thermodynamically favored ortho C–O coupling. Polymerization kinetics depend on proton and electron transfer energetics, wherein phenols with stronger electron-donating capacity and weaker O–H bond strength promote the PCET process. The electrocatalytic system exhibits high energy and cost efficiency, demonstrates negligible biotoxicity, and shows excellent practicality. This work offers a promising proof-of-concept for future development of green and selective electrocatalytic processes for water decontamination.",nature_html,0
Deep learning completes US flood hazard maps revealing millions exposed to previously unrecognized risk,https://www.nature.com/articles/s41467-026-74336-x,Earth and environmental sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Rudi Stouffs,"Flood maps are essential for disaster preparedness, insurance and climate adaptation, yet US official maps cover only one-third of river channels. Here we present a deep-learning framework that learns from existing records to produce a spatially complete 30-m flood hazard map for the contiguous US, filling unmapped regions and updating legacy extents. We estimate that the 2023 national database omits 11 million people and 4.1 million buildings in flood zones, adding 69% and 81% beyond the official baseline respectively. Crucially, our socioeconomic analysis of 917 cities reveals that entirely unmapped areas disproportionately harbor highly vulnerable demographics, particularly the elderly and children, exposing them to unrecognized risks and compounding existing inequalities. By solving the trilemma between accuracy, scale, and cost in national scale flood mapping, our open-source method broadens public access to risk information, paving the way for targeted and equitable climate adaptation.",nature_html,0
Leveraging nanoparticle protein corona to advance plasma proteome profiling,https://www.nature.com/articles/s41467-026-74426-w,Physical sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Morteza Mahmoudi,"The blood plasma proteome is a rich reservoir of potential biomarkers, yet its analysis is hindered by a protein concentration dynamic range exceeding ten orders of magnitude. Traditional fractionation and enrichment methods often present limitations in detecting rare proteins masked by the presence of abundant proteins. A promising frontier technology has emerged to overcome such limitations: leveraging nanoparticle protein coronas to enrich low-abundance plasma proteins and unveil previously inaccessible layers of the proteome. This Perspective highlights the capabilities of the protein corona technology in enhancing proteome coverage, addresses its current limitations and outlines future directions in proteoform analysis and causal inference.",nature_html,0
A geometric criterion links HIV-1 capsid topography to its biophysical properties and function,https://www.nature.com/articles/s41467-026-74109-6,Physical sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Reidun Twarock,"Mathematical models of virus capsid structure are pillars of modern virology, aiding the understanding of viral mechanisms and the design of antiviral interventions. Traditionally, the HIV-1 capsid core geometry is represented as a fullerene lattice, akin to the icosahedral models of spherical viruses in Caspar-Klug theory. However, recent studies revealed that many viral capsids deviate from such idealised lattices, with important functional implication. Here we show that this is the case also for the conical HIV-1 core geometries, in which the hexamer and pentamer boundaries form a pseudo-tiling rather than a perfectly aligned fullerene network. We introduce a triangular geometric criterion that quantifies local deviations of an HIV-1 atomic model from its idealised fullerene backbone. Using this criterion, we present that this difference in geometric organisation between idealised (fullerene) and actual (data-derived) capsid model has implications for the capsid’s biophysical properties. We also discuss the use of the geometric criterion as a predictive tool regarding cofactor binding and implied geometric changes in the capsid surface coupled to the interfacial frustration response. Our results establish a quantitative framework linking capsid geometry, curvature, and biophysical function, offering new perspectives for assembly inhibitor design and lentiviral vector engineering.",nature_html,0
Breaking continuity to prevent catastrophic building collapse,https://www.nature.com/articles/s41467-026-74393-2,Physical sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Jose M. Adam,"It is increasingly difficult to predict all the hazards that buildings will face over their lifetime, highlighting the need to design robust structures that can tolerate unforeseen damage. Typically, robustness is pursued by providing continuity within a structural system. While this strategy performs well in expected scenarios, it increases the risk of catastrophic collapse propagation when initial damage is large. Using high-fidelity simulations, we first identified and characterised the key mechanisms responsible for continuity-enabled collapse propagation in highly continuous building structures such as those made of cast-in-place reinforced concrete. Building on this understanding, we developed: 1) a design approach that employs bespoke force-regulating fuses to interrupt continuity when it becomes detrimental, and 2) an experimental setup that allows system-level collapse propagation to be evaluated by testing only a representative part of a building. Overall, our work shows that continuity can be selectively disengaged even in intrinsically continuous structures and provides a cost-effective way of testing the next generation of solutions against unforeseen extreme events.",nature_html,0
Continuous solar-driven recycling of lithium-ion battery cathode materials enabled by a stable benzobisthiazole-linked polymeric photocatalyst,https://www.nature.com/articles/s41467-026-74524-9,Physical sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Yanguang Li,"Recovering valuable metals from spent lithium-ion batteries (LIBs) is essential but highly limited by high energy consumption and significant waste emissions. Herein, we propose a solar-driven recycling strategy applicable to a wide range of LIB cathode materials. The core of this approach lies in the efficient and stable hydrogen peroxide (H2O2) production, enabled by a rationally engineered benzobisthiazole-linked polymeric photocatalyst. The in-situ photogenerated H2O2 induces the redox reactions of metal species, promoting their dissolution and lithium-ion deintercalation. Under optimal conditions, this approach achieves Li+ leaching rates of up to 14 mmol h−1 g−1 and transition metal extraction efficiencies exceeding 90%. Outdoor trials under natural sunlight demonstrate continuous and stable recycling of LiCoO2 for over a 30-day period, achieving average daily leaching yields of 8.4 mmol Co2+ and 8.7 mmol Li+. A techno-economic analysis further supports the practical feasibility of our photocatalytic recycling strategy, underscoring its potential as a scalable and sustainable solution for recovering critical metals from LIB waste.",nature_html,0
Buried-interface stabilization for efficient and bright blue perovskite LEDs,https://www.nature.com/articles/s41467-026-74583-y,Physical sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Yan-Qing Li,"Metal halide perovskites are highly promising luminescent materials; however, the development of high-performance blue perovskite light-emitting diodes (PeLEDs) remains constrained by buried interface degradation. Here, we construct a three-dimensional cross-linked network of pentaerythritol tetraacrylate on the hole transport layer (HTL) to achieve efficient and bright blue PeLEDs. This dense cross-linked network serves as a physical barrier, shielding the HTL from polar solvent erosion and preserving its structural integrity. The abundant carbonyl groups in the network form strong coordination interactions with the perovskite lattice, effectively passivating interfacial defects and enhancing interfacial stability. Furthermore, an interfacial dipole formed at the HTL/network interface modulates the energy level alignment, facilitating efficient hole injection. The resulting PeLEDs across blue spectral regions deliver outstanding external quantum efficiencies of 28.0% at 488 nm, 21.3% at 476 nm, and 15.4% at 466 nm, with maximum luminance values of 26,240, 10,750, and 2444 cd m−2, respectively.",nature_html,0
Engineering Crystalline Frameworks into Porous Liquids to Fabricate Graphene Oxide/Porous Liquid Membranes for Efficient Li+/Mg2+ Separation,https://www.nature.com/articles/s41467-026-74496-w,Physical sciences : Nature Communications subject feeds,2026-06-15 00:00:00 UTC,2026-06-15 00:00:00+00:00,,Tiangang Luan,"The quest for sustainable energy transition has intensified the demand for lithium extraction from salt-lake brines, necessitating advanced membranes for high-efficiency Li+/Mg2+ separation. Integrating porous frameworks and two-dimensional (2D) scaffolds has shown promise for fabricating ion-permselective membranes, but is hampered by poor processability. Here we transform crystalline frameworks into porous liquids (PLs), and embed them within graphene oxide (GO) laminates to engineer an ultrathin and defect-free GO/PLs membrane. Discrete porous guests are uniformly confined within 2D nanofluidic channels mediated by a sterically hindered solvent. The GO/PLs membrane exhibits ultrahigh Li+ permeance (0.75 mol m−2 h−1) and exceptional Li+/Mg2+ selectivity (154.4) by regulating ion dehydration and ion-to-channel interactions. Efficient lithium extraction from simulated brine is demonstrated, reversing the Mg/Li ratio of 40 to achieve a Li/Mg ratio of 4.6. This work reports the manufacturing strategy of hybrid membranes based on porous frameworks and 2D materials for precise ion separation.",nature_html,0
