title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Judicious use of LLMs could speed up progress in the social sciences,https://www.nature.com/articles/d41586-026-01875-0,Nature,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1038/d41586-026-01875-0,James N. Druckman,"Large language models could advance experiments in the social sciences, but fundamental questions remain about how they should be used to support research. Large language models could advance experiments in the social sciences, but fundamental questions remain about how they should be used to support research.",nature_html,0
Breast cancer driver genes found by screening chromosome aberrations in vivo,https://www.nature.com/articles/d41586-026-02014-5,Nature,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1038/d41586-026-02014-5,,"Cancer genomes are unstable, often experiencing gains or losses of whole chromosomes or chromosome arms — changes known as aneuploidies. Experiments in mouse models of breast cancer reveal that these instabilities harbour one or two prevalent genes that drive cancer and that bypass the need to accumulate aneuploidies; they also require an intact microenvironment to produce their effects. Altered expression of many drivers identified in the in vivo CRISPR screen did not alter cell behaviour in vitro.",nature_html,0
Ocean floor witnessed splitting apart for the first time — releasing lava,https://www.nature.com/articles/d41586-026-02139-7,Nature,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1038/d41586-026-02139-7,Davide Castelvecchi,"Scientists observed a mid-ocean ridge widen in real time, recording several metres of sea-floor motion and huge lava outflows. Scientists observed a mid-ocean ridge widen in real time, recording several metres of sea-floor motion and huge lava outflows.",nature_html,0
Those who forget,https://www.nature.com/articles/d41586-026-01933-7,Nature,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1038/d41586-026-01933-7,Michael Adam Robson,Clarity of thought. Clarity of thought.,nature_html,0
Volcanoes and wildfires contributed to increased stratospheric humidification,https://www.nature.com/articles/d41586-026-02011-8,Nature,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1038/d41586-026-02011-8,,"Observations from satellites and climate-model simulations show that moderate volcanic eruptions and extreme wildfires have humidified the stratosphere since 2005. The aerosol-mediated effects of these eruptions and fires explain about one-third of the observed stratospheric water-vapour trend, a contribution similar to that of surface warming. Moderate eruptions and extreme fires account for about one-third of the upward trend in stratospheric moisture.",nature_html,0
"How to advance revolutionary science: high turnover, high risk and a licence to fail",https://www.nature.com/articles/d41586-026-02090-7,Nature,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1038/d41586-026-02090-7,Elizabeth Gibney,Kathleen Fisher reveals the recipe for funding innovative science that she brings to the UK Advanced Research and Invention Agency. Kathleen Fisher reveals the recipe for funding innovative science that she brings to the UK Advanced Research and Invention Agency.,nature_html,0
A NIR fluorotag reporter CETIF6a enables bright pan-tumor labeling and functional proteomic profiling,https://www.nature.com/articles/s41467-026-75356-3,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Shoujun Zhu,"Tumor-seeking fluorescent dyes enable precise lesion localization by recognizing overexpressed receptors, providing a critical adjunctive technology for cancer histopathology. However, tumor heterogeneity and the poor understanding of targeting mechanisms limit their efficacy. Here we engineer CETIF6a, a click chemistry-compatible heptamethine cyanine dye, for multi-cancer targeting, intraoperative histopathology, and proteome-wide target identification. CETIF6a demonstrates margin delineation across multiple cancer types ( > 90% concordance with H&E staining). Quantitative proteomics reveals that the dye targets 5-15 times more tumor-specific proteins than in paracancerous tissues. Synergistic pan-cancer targeting is achieved through 491 conserved tumor-enriched proteins involved in ribosomal, proteasomal, and metabolic pathways, effectively overcoming heterogeneity. Mechanistic studies confirm that CETIF6a emits bright fluorescence upon covalent binding to targets via nucleophilic substitution at cysteine thiol residues within hydrophobic cavities. The modifiable scaffold of CETIF6a supports both intraoperative tumor diagnosis and functional targets profiling, providing a foundation for systematic probe optimization.",nature_html,0
Structural dynamics of RNA polymerase II throughout the nucleotide addition cycle,https://www.nature.com/articles/s41467-026-75257-5,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Peijun Zhang,"RNA polymerase II (RNAPII) drives gene expression through iterative nucleotide addition cycles (NACs) comprising translocation, substrate binding, and catalysis. The lack of pre-catalysis and post-catalysis intermediates has precluded a complete mechanistic understanding of the NAC. Here we present 31 Cryo-electron Microscopy structures (with 43 maps) capturing distinct stages of Saccharomyces cerevisiae RNAPII elongation complex (EC) NAC, including previously intractable transition intermediates. We establish a continuous spectrum of RNAPII EC structural dynamics during the NAC, which can be divided into two coordinated phases: a substrate-induced EC tightening phase and a post-catalysis EC relaxation phase. For the substrate-induced EC tightening phase, the substrate binding initiates allosteric conformational changes across the entire RNAPII EC, including Trigger Loop folding, funnel closure, clamp closure, transcription bubble ordering, and precise alignment of the RNA 3′-end with substrate to form a catalysis-competent configuration. For the post-catalysis EC relaxation phase, we capture the long-sought, short-lived post-catalysis product state and identify a series of intermediates that reveal a reverse conformational transition that facilitates rapid translocation. Together, our findings define a comprehensive structural and dynamic framework for RNAPII NAC, yielding a “molecular movie” of RNAPII in action and revealing a fundamental principle by which the enzyme balances speed and fidelity through coordinated conformational dynamics.",nature_html,0
Systems-level analysis predicts no autotrophy-linked protein-RNA interactions in Clostridium autoethanogenum,https://www.nature.com/articles/s41467-026-75309-w,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Kaspar Valgepea,"Burning fossil fuels drives climate change with detrimental consequences on humankind while waste accumulation from increasing consumption threatens biosustainability globally. Gas fermentation enables to recycle carbon oxides (CO and CO2) from industrial waste gases and gasified waste into value-added products using gas-fermenting microbes, namely acetogens. However, our limited understanding of gene function and metabolic regulation is hindering rational engineering of acetogen cell factories. In this work, we aimed to identify genome-wide protein-RNA interactions contributing to autotrophy in the model-acetogen Clostridium autoethanogenum by combining steady-state chemostat cultivation, functional genomics, and computational methods. We first detected limited and uncoupled transcriptional and translational regulation between autotrophy and heterotrophy. Rigorous mapping of genome-wide transcriptional architecture revealed both differential usage and signal strength of transcriptional start and termination sites between genes and growth substrates. We then used computational tools to reconstruct protein-RNA interactions for differentially regulated genes, predicting 14 trans-acting regulatory RNA-binding proteins (RBPs) involved in post-transcriptional regulation but not linked to genes key for autotrophy. Most RBPs, one of which is translationally regulated, perform RNA modifications and regulate mRNA stability while others target translation-related genes. Our work provides valuable knowledge for metabolic engineering of acetogens and potentially contributes towards understanding primordial life on Earth.",nature_html,0
"Neuronal dynamics, timing, and flow of sensory and choice-related information in auditory-prefrontal circuitry",https://www.nature.com/articles/s41467-026-75349-2,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Bruno B. Averbeck,"Auditory decision-making requires transforming sensory inputs into meaningful choices by integrating external stimuli with internal cognitive processes. Classical hierarchical models propose sequential processing, where primary sensory areas relay sensory information to higher-order regions that compute decision-related processes. However, whether this sequential hierarchy fully captures cortical dynamics remains unclear. Here, we analyzed simultaneous neuronal recordings from primary auditory cortex (A1) and dorsolateral prefrontal cortex (PFC) in two male macaque monkeys performing a spatial auditory decision-making task. Our analyses revealed a clear temporal hierarchy: sensory information was unidirectionally transferred from A1 to PFC, while decision-related information exhibited a bidirectional transfer, first from PFC to A1, and crucially back from A1 to PFC. These findings extend classical hierarchical assumptions, demonstrating a recurrent loop between A1 and PFC during decision-making, and offer a dynamic perspective on the integration of sensory and cognitive processes in the cerebral cortex.",nature_html,0
Autonomous control of quantum-confined CsPbBr3 nanoplatelets,https://www.cell.com/matter/fulltext/S2590-2385(26)00278-X?rss=yes,Matter,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1016/j.matt.2026.102915,Milad Abolhasani,"An autonomous microfluidic platform combines flow chemistry, real-time spectroscopy, and Bayesian optimization to discover high-quality CsPbBr3 nanoplatelets with targeted optical properties. The system rapidly identifies synthesis conditions that control quantum confinement, emission color, and photoluminescence efficiency, while generating data-driven insight into nanoplatelet growth mechanisms. The optimized conditions translate directly to steady-state continuous manufacturing, demonstrating how self-driving laboratories can accelerate the discovery and scalable production of advanced quantum materials.",rss_cell,0
Programming curved atomic active sites in carbon dots through curvature-coordination coupling,https://www.cell.com/matter/fulltext/S2590-2385(26)00277-8?rss=yes,Matter,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1016/j.matt.2026.102914,Chuangang Hu,"Curved carbon dots offer a geometry-defined platform for integrating curvature with second-shell coordination in atomic active sites. This cooperative regulation places Ni sites in an optimal electronic regime, raising intrinsic urea oxidation activity by nearly 20-fold and enabling energy-efficient hydrogen production with concurrent urea-containing waste remediation.",rss_cell,0
Breaking the power ceiling of radiative cooling through evaporative-radiative synergy,https://www.cell.com/matter/fulltext/S2590-2385(26)00244-4?rss=yes,Matter,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,10.1016/j.matt.2026.102881,Jinping Qu,"Traditional radiative cooling faces low cooling limits and environmental restrictions. This review introduces evaporative-assisted radiative cooling, revealing its synergistic thermodynamics to break the power ceiling of radiative cooling. It summarizes related material designs and diverse applications, and discusses key challenges, offering guidelines for advanced passive cooling toward energy sustainability. This work provides a comprehensive roadmap to advance next-generation passive cooling research and real-world implementation.",rss_cell,0
Assessing hypochlorite selectivity of corrosion resistance catalysts for alkaline seawater splitting,https://www.nature.com/articles/s41467-026-75110-9,Physical sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Xiaohong Li,"Using seawater for hydrogen production via electrolysis is increasingly attractive for cost savings. The main challenge is the competition at the anode between hydroxide oxidation and chloride oxidation, which must be minimised in both acidic and alkaline environments. Strategies such as electrostatic repulsion and ion selectivity have been used to reduce chloride oxidation in seawater, but no direct comparison has determined which is more effective. Here, we show two strategies using a rotating ring disc electrode setup to detect hypochlorite formation at the disc in an alkaline saline solution with different catalysts. We show that adding chromium to an oxygen evolution reaction catalyst reduces hypochlorite formation from 2.362 mM to 0.670 mM over 5 minutes. The electrostatic repulsion strategy (using sulphide doping) lowers the concentration to 0.966 mM under the same conditions, indicating that the ion selectivity strategy is more effective at reducing hypochlorite in alkaline seawater. However, the electrostatic repulsion strategy causes only a minor loss in electrochemical performance but improves selectivity by reducing hypochlorite formation. This research could offer insights into streamlining the design of oxygen evolution reaction catalysts and enhancing the efficiency of seawater electrolysis.",nature_html,0
A single-cell atlas of porcine hematopoietic development,https://www.nature.com/articles/s41467-026-75239-7,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,John P. Driver,"Domestic pigs are both a globally important agricultural species and an increasingly valuable biomedical model that bridges the gap between rodents and non-human primates. Thus, a thorough understanding of the developing porcine immune system is important to improve pig health and advance preclinical research. Here, we coupled single-cell transcriptomic analyses with T and B cell receptor profiling to create a comprehensive cell atlas of pig hematopoietic development across fetal liver, bone marrow, and thymus tissues from fetal to adult life. We highlight tissue-specific and age-related features; identify gene modules underlying B cell and T cell development; describe the maturation and diversification of B and T cell receptor repertoires in bone marrow B cells and thymic αβ and γδ T cells; and distinguish transcriptionally distinct subsets of γδ T cells according to their γ chain usage. Our data provide key insights into pig immune system development and contribute a valuable resource for advancing pigs as a model of human blood and immune diseases.",nature_html,0
Structural basis of lipid-dependent allosteric gating mechanisms for PC1-PC2 ion channel,https://www.nature.com/articles/s41467-026-75084-8,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Yigong Shi,"The polycystin complex, consisting of one polycystin-1 (PC1) and three polycystin-2 (PC2), forms a cation channel localized to the primary cilium and is critically involved in autosomal dominant polycystic kidney disease (ADPKD). This study reveals an allosteric gating mechanism of the PC1-PC2 channel modulated by specific membrane lipids. In typical membrane environments, phosphatidylglycerol (PG) and phosphatidic acid (PA) bind to the channel central pore, maintaining it in a closed state. Dissociation of these lipids transitions the channel to a pre-open state. The cilia-enriched oxysterol 7β,27-dihydroxycholesterol (7β,27-DHC) stabilizes the channel in a more open but still non-conductive conformation through an allosteric mechanism. Lipid-mediated regulation is coupled to large conformational rearrangements of the TOP and voltage-sensor-like domains (VSDs) of the third PC2 subunit, which eventually leads to pore opening. This lipid-dependent modulation is also observed in a gain-of-function channel. These findings reveal a distinct gating mechanism for the asymmetric 1:3 PC1-PC2 complex.",nature_html,0
Dynamic interactions between epithelial skin cells and a sensory cavity sculpt the growing olfactory orifice,https://www.nature.com/articles/s41467-026-75307-y,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Marion Baraban,"During morphogenesis and in pathological conditions, gaps can form in the plane of epithelial barriers upon cellular forces that disrupt intercellular junctions. How the size of these epithelial holes further increases over time and what sets their shape remain poorly understood. Here we analyze the formation of the olfactory orifice (the nostril) in zebrafish, which opens and grows in the skin epithelium above a rosette of olfactory placode cells, allowing the sensory neurons to directly access odor cues. Using quantitative imaging and tissue-specific perturbations, we analyze the dynamic remodeling of skin cells allowing the expansion of the orifice edge. We identify the sensory cavity located in the center of the placodal rosette as a crucial player that sets the size of the growing epithelial hole in the skin. We further show that fine-tuning of actomyosin contractility within each tissue (skin and sensory cavity) exerts non-autonomous effects on the neighboring tissue, thereby shaping the nostril structure. This study uncovers dynamic cell behaviors and reciprocal tissue-tissue interplay that control the growth and shape of an epithelial hole in vivo.",nature_html,0
Spatial transcriptomic profiling of ovarian clear cell carcinoma reveals heterogeneity in OXPHOS and EMT gradients,https://www.nature.com/articles/s41467-026-74593-w,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Ruby Yun-Ju Huang,"Intratumoral heterogeneity is intrinsically comprised of molecular alterations of tumor cells and extrinsically from interconnections with microenvironments. This study explores the spatial heterogeneity of ovarian clear cell carcinoma (OCCC), a rare cancer with significance to East Asian women. We profile 21 primary-metastatic tumor pairs in a discovery cohort and 16 tumors in two validation cohorts using spatial transcriptomic (ST) platforms. Our integrative analysis revealed an inverse relationship between OXPHOS and inflammation along the EMT gradient. OCCC cells undergoing partial EMT have metabolic shifts and lose LCN2 expression, possibly via concomitant down-regulation of SOX9. Conversely, LCN2 expression correlated with OXPHOS-enriched tumor signature, low EMT, and better outcomes in OCCC. Single-cell ST profiling using CosMx further identifies nine spatially distinct cancer cell populations including the LCN2-high cancer subclone with a high epithelial score. SOX9 induction could partially restore epithelial-ness in LCN2-low cells suggesting that plasticity in OCCC is achieved via transcriptional reprogramming. Our findings provide further insights into epithelial-mesenchymal plasticity and the adaptive interactions between cancer cells and their microenvironments in OCCC.",nature_html,0
Spliceosomal proteins direct RNA methylation to modulate gene expression and silence retrotransposons,https://www.nature.com/articles/s41467-026-75362-5,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Shiv I. S. Grewal,"RNA modifications are fundamental to gene regulation and RNA processing, yet their diversity and transcript specificity remain incompletely defined. Here, using a genetic screen in S. pombe, we identify the RNA methyltransferase Tgs1 and Coilin-related proteins as regulators of transcripts harboring inefficiently spliced cryptic introns. These factors associate to form a protein assembly, termed TEaM, which is recruited to cryptic-intron-containing RNAs, including retrotransposon-derived transcripts, by spliceosomal components, and to gametogenic gene transcripts by a YTH-family RNA-binding protein. Upon recruitment, Tgs1 catalyzes trimethylguanosine (TMG) capping, facilitating engagement of the conserved factor Pir2/ARS2, which cooperates with the DROSHA homolog Pac1 and other factors to promote RNA processing and RNAi-mediated silencing. This pathway also targets centromeric repeat RNAs containing cryptic introns, enabling de novo production of siRNAs that specify heterochromatin nucleation. Together, these findings delineate a mechanism in which Tgs1-directed TMG capping, coupled with Pir2/ARS2, specifies RNAi substrates to broadly regulate gene expression and silence retrotransposons.",nature_html,0
Linoleic acid accelerates osteoarthritis progression in male rats by targeting iron-sulfur clusters to drive ferroptosis in chondrocytes,https://www.nature.com/articles/s41467-026-75513-8,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Tao Xu,"The development of osteoarthritis (OA) is accompanied by various metabolic disorders, highlighting the need for further investigation into metabolism-related pathogenesis and targeted therapeutic strategies. Herein, we found that linoleic acid (LA), the most abundant essential fatty acid in the diet, accumulates in the blood, synovial fluid, and cartilage tissue of elderly and OA individuals. Notably, LA not only induces ferroptosis in chondrocytes, but it also serves as a risk metabolite, driving OA onset and accelerating the progression of traumatic OA in male rat models. Mechanistically, LA can directly bind to iron-sulfur cluster assembly enzyme (ISCU) to induce its autophagic degradation and inhibit iron-sulfur cluster synthesis, which subsequently activates IRP1-mediated translational regulation to drive the ferroptosis process. Furthermore, upregulating or supplementing ISCU in cartilage tissue contributes to mitigating LA accumulation and trauma-induced OA progression, and this strategy can further enhance the therapeutic efficacy of moderate exercise in OA treatment by effectively inhibiting ferroptosis. Taken together, our findings identify LA as a key metabolite involved in the onset and progression of OA by driving ferroptosis and propose a targeted therapeutic strategy based on ISCU supplementation.",nature_html,0
Translation initiation by the Kozak mRNA sequence is based on a conformational readout on the ribosome,https://www.nature.com/articles/s41467-026-73969-2,Biological sciences : Nature Communications subject feeds,2026-07-08 00:00:00 UTC,2026-07-08 00:00:00+00:00,,Bruno P. Klaholz,"The recognition mechanism of Kozak mRNA, typically comprising purines in the −3 and +4 positions flanking the AUG start codon, has remained enigmatic for decades. To address this fundamental function in eukaryotes during translation initiation, we analysed several cryo-EM structures of human 48S preinitiation complexes with mRNA sequences differing in Kozak activity revealing distinct modes of recognition. The pre-codon triplet forms a fan-like intercalation into the 18S ribosomal RNA (rRNA), while a −3 pyrimidine destabilizes ternary complex positioning. Specificity towards the +4 purine is achieved beyond a single residue recognition by mutual conformational adaptations of eIF1A, mRNA and rRNA that involve the insertion of a reading head in which decoding residue A1825 (rRNA) stacks with the A-site codon to stabilize the fully accommodated state. Hence, instead of relying on base pairing as in bacteria, the specific recognition of the Kozak sequence on eukaryotic ribosomes is based on an induced-fit mechanism that triggers a conformational readout of the mRNA.",nature_html,0
