title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Covalent Ag-holey MXene link at interface boosting electrochemical dechlorination,https://www.nature.com/articles/s41467-026-75560-1,Physical sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Miao Zhang,"Incorporating Ag species into conductive matrices can mitigate volumetric expansion and stabilize electrode structures in capacitive deionization (CDI). Yet, this approach may suffer from severe charge transfer resistance at their heterogeneous interface featuring physical contact or weak intermolecular link. To tackle this challenge, we linked Ag single atoms and nanoparticles covalently to holey MXene (HMX) via an in situ etching-and-reduction strategy, in which atomically dispersed Ag in covalent bond with HMX is generated and serves as pivots to guide growth of Ag nanoparticles. The elaborate covalent link promotes Ag-to-HMX electron transfer and creates electron-deficiency on Ag that facilitates faradaic dechlorination. Meanwhile, the perforated HMX nanosheets with rich in-plane nanopores assemble into thin films possessing a spatially interconnected porous matrix, enabling fast cross-film transfer of both electrons and ions. Consequently, the as-made hybrid electrodes exhibit enhanced dechlorination capacity (156.63 ± 2.6 mg g−1), charge efficiency (91.2 ± 4.5%), and cyclic stability (>90% retention in 50 cycles) compared to the control samples. This synthetic strategy integrates Ag-mediated covalent interfacial bridging with pore-engineered MXene, providing a paradigm for designing CDI dechlorination electrodes.",nature_html,0
Universal energy-space localization and stable quantum phases against time-dependent perturbations,https://www.nature.com/articles/s41467-026-75465-z,Physical sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Tzu-Chieh Wei,"Stability against perturbations is a defining property of quantum many-body phases of matter. However, most rigorous stabilities are only established for static perturbations; whether any system can remain stable against generic time-dependent perturbations is largely elusive. Here, we identify a universal phenomenon, where the evolving state driven by time-dependent q-local Hamiltonians can be exponentially localized in an energy window of instantaneous spectrum, and prove its survival under generic time-dependent perturbations. Applying such energy-space localization to classical and quantum LDPC codes whose codewords are separated by extensive energy barriers, we show that the system remains localized near the original codeword for an exponentially long time under generic time-dependent perturbations. For classical optimization problems with clustered solution spaces, the stability becomes an obstacle for quantum Hamiltonian-based algorithms to escape local minima. Our work provides a new lens for analyzing quantum non-equilibrium dynamics and tools for establishing stability and designing quantum algorithms.",nature_html,0
Thermomechanically squeezed multi-mode phonon lasers with levitated optomechanics,https://www.nature.com/articles/s41467-026-75601-9,Physical sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Guangzong Xiao,"Squeezing, an effective approach to reduce noise in one quadrature while increasing it in the orthogonal quadrature, has attracted broad attention to enhance the performance of mechanical oscillators in their thermal or ground states. However, the classical squeezing of phonon lasers, mechanical analogs of optical lasers, has not been achieved. Here, we report an experimental demonstration of a thermomechanically squeezed phonon laser with a microscale sphere in a levitated optomechanical system. Through non-adiabatic frequency shifts induced by a pulse-modulated trapping laser, the fundamental-mode phonon laser has been squeezed by 3.15 ± 0.35 dB. In such a way, we found that the second-harmonic mode of phonon lasers could be simultaneously squeezed, demonstrating the unique advantage of our system for concurrent coherent control of multi-mode phonon lasers. This work gives the first example of a squeezed nonlinear phonon laser with a larger mass under low vacuum, thus providing a promising platform for exploring nonlinear phononics and harnessing such a system for precision metrology.",nature_html,0
Resilience metrics to guide back-up investments in the power system during extreme weather,https://www.nature.com/articles/s41893-026-01897-6,Nature Sustainability,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/s41893-026-01897-6,Marta Victoria,"Security of supply is a common and important concern when integrating renewables in net-zero power systems. Extreme weather affects both demand and supply, leading to power system stress; in Europe this stress spreads continentally beyond the meteorological root cause. Here we use an approach based on shadow prices to identify periods of elevated stress called system-defining events and analyse their impact on the power system. By classifying different types of system-defining events, we identify challenges to power system operation and planning. Crucially, we find the need for sufficient resilience back-up (power) capacities whose financial viability is precarious owing to weather variability and weather-induced risk. Furthermore, we disentangle short- and long-term resilience challenges (from multi-day to annual scale) with distinct metrics and stress tests to incorporate both into future energy modelling assessments. Our methodology and implementation in an open energy system model (PyPSA-Eur) can be re-applied to other systems and help researchers and policymakers in building more resilient and adequate energy systems.",nature_html,0
Adversarial dynamical systems characterize when data-driven learning succeeds or fails,https://www.nature.com/articles/s41467-026-74220-8,Physical sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Alexei Stepanenko,"Many systems resist analytical modeling, making data-driven inference of dynamics important. Yet data-driven methods can fail to converge or generalize, leaving open a central question: When can system behavior be learned reliably from data, and when is such learning impossible? We answer this question using adversarial dynamical systems to identify the boundary between accessible and inaccessible regimes. In Koopman operator learning, a leading framework for representing nonlinear dynamics through linear spectral objects, we design optimal data-driven spectral algorithms with convergence and certification guarantees under conditions arising broadly in physical systems. This yields a convergence theory for Koopman-operator approximations and resolves a longstanding open problem in Koopman spectral analysis. Conversely, by constructing adversarial systems, we prove matching impossibility results: without these conditions, no single-sequence limiting procedure can guarantee learning, regardless of data quality. These results sharply characterize when data-driven spectral learning can succeed and when it must fail. We validate the framework on oscillators, chaotic fluid flows and Arctic sea ice concentration forecasting. In the latter, we uncover hidden modes of Arctic sea ice decline, deliver long-range forecasts with geographic error bounds, and outperform state-of-the-art dynamical and deep learning models at substantially lower computational cost, enabling real-time deployment on standard CPUs.",nature_html,0
Superconducting coherence boosted by outer-layer metallic screening in multilayered cuprates,https://www.nature.com/articles/s41467-026-75295-z,Physical sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Takeshi Kondo,"In multilayered high-Tc cuprates, the inner CuO2 planes (IPs) are spatially separated from dopant layers and thus remain cleaner than the outer planes (OPs). Here, we investigate five-layer (Cu,C)Ba2Ca4Cu5Oy (Cu1245) and three-layer Ba2Ca2Cu3O6(F,O)2 (F0223) using angle-resolved photoemission spectroscopy (ARPES) and uncover an unprecedented situation, in which only the IPs become superconducting while the OPs remain metallic at low temperatures. Our model calculations indicate that over 95% of the OP wavefunction remains confined to OP itself, rendering superconducting proximity negligible. This interlayer decoupling realizes an ideal configuration—a single superconducting CuO2 layer screened from the dopant layer-induced disorder by heavily overdoped metallic OPs. The clean CuO2 layer exhibits a large superconducting gap with coherent Bogoliubov peaks extending beyond the antiferromagnetic zone boundary, and a widely extended coherent flat band at the Brillouin zone edge. These findings introduce the “degree of screening” as a physical parameter for probing competition between pseudogap and superconductivity, and for bridging typically disordered real materials with the idealized theoretical models.",nature_html,0
Africa’s response to this Ebola outbreak shows how to shape global health,https://www.nature.com/articles/d41586-026-02148-6,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-02148-6,Safura Abdool Karim,"Countries elsewhere must learn from the continent’s example and combat disease outbreaks by working together, not by closing borders. Countries elsewhere must learn from the continent’s example and combat disease outbreaks by working together, not by closing borders.",nature_html,0
DNA-shredding CRISPR enzyme takes aim at cancer cells,https://www.nature.com/articles/d41586-026-02122-2,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-02122-2,Raymond H. J. Staals,"A bacterial self-destruct mechanism has been repurposed as a potential therapy, selectively eliminating diseased cells — including tumour cells in mouse models of cancer. A bacterial self-destruct mechanism has been repurposed as a potential therapy, selectively eliminating diseased cells — including tumour cells in mouse models of cancer.",nature_html,0
My research on mice is causing me stress. How can I become more resilient?,https://www.nature.com/articles/d41586-026-01128-0,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-01128-0,Christine Ro,"A PhD student loves research, but not the realities of experimenting on animals. What are their options? A PhD student loves research, but not the realities of experimenting on animals. What are their options?",nature_html,0
Electrochemical reactions under reverse bias create additional mobile ions that enable hole tunneling in metal halide perovskite diodes,https://www.cell.com/joule/fulltext/S2542-4351(26)00261-8?rss=yes,Joule,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1016/j.joule.2026.102577,Michael D. McGehee,Perovskite diodes under reverse bias must be thought of as both semiconductor devices and electrochemical cells. High concentrations of mobile defects created under reverse bias enable low breakdown voltages and rapid cell degradation.,rss_cell,0
Site-dominant quantum-cutting nanocrystals enable silicon photovoltaics exceeding 100% external quantum efficiency,https://www.cell.com/joule/fulltext/S2542-4351(26)00262-X?rss=yes,Joule,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1016/j.joule.2026.102578,Baoquan Sun,Manipulating Yb ion-site occupancy (interstitial vs. substitutional) in CsPbCl3:Yb nanocrystals via temperature-gradient synthesis enhances quantum-cutting efficiency. The optimized nanocrystal film integrated with c-Si PV achieves an EQE of 117.2% ± 2.9% at a power density of 30 μW/cm² at 380 nm and a certified PCE of 26.00% (Ref.: 25.58%). This strategy provides fundamental insights for advancing down-shifting-enhanced photovoltaics beyond the Shockley-Queisser limit.,rss_cell,0
Context-aware sequence-to-function model of human gene regulation,https://www.nature.com/articles/s41467-026-75527-2,Biological sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Martin Vingron,"Sequence-to-function models have been very successful in predicting gene expression, chromatin accessibility, and epigenetic marks from DNA sequences alone. However, current state-of-the-art models have a fundamental limitation: they cannot extrapolate beyond the cell types and conditions included in their training dataset. Here, we introduce Corgi, a context-aware sequence-to-function model that overcomes this limitation by integrating DNA sequence and trans-regulator expression to predict chromatin accessibility, histone modifications, and gene expression coverage, even in held-out cell types. Trained on a diverse set of bulk and single-cell sequencing datasets, Corgi achieves top performance in joint cross-sequence and cross-cell-type epigenetic track prediction. Additionally, we present an advanced model version, Corgi+, which is state-of-the-art in imputation of epigenetic tracks using only RNA-seq data. We further show that Corgi learns key cell type-specific trans-regulators in a zero-shot manner, and it can predict genomic variant effects in held-out cell types.",nature_html,0
Electric field-engineered bimetallic MXene for ultra-sensitive SERS sensors,https://www.cell.com/matter/fulltext/S2590-2385(26)00284-5?rss=yes,Matter,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1016/j.matt.2026.102921,Yong Yang,"By applying an external electric field to bimetallic Ti2TaC2 MXenes, this work reconstructs the near-Fermi electronic structure and simultaneously enhances the photo-electric-induced charge transfer and plasmon-associated electromagnetic enhancement. The electrically gated Ti2TaC2 SERS substrate enables R6G detection down to 10−13 M, achieving a three-orders-of-magnitude improvement over the optical excitation alone and providing a tunable route toward high-sensitivity, non-noble-metal molecular sensing.",rss_cell,0
A molecular model for the Ge(100) buckled dimer,https://www.nature.com/articles/s41557-026-02208-4,Nature Chemistry,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/s41557-026-02208-4,Lutz Greb,"The ‘buckled dimer’ defines the key properties of silicon and germanium(100) semiconductor surfaces and governs their behaviour during passivation, functionalization and device fabrication. Each dimer combines a Lewis-acidic ‘down’ atom with a Lewis-basic ‘up’ atom, creating a polarized motif that is difficult to isolate or to quantify. Accordingly, their atomically resolved chemistry remains challenging to interrogate. Here we show that structural constraint can translate this surface motif into a molecular system. A calix[4]pyrrolato ligand enforces a unique cis-bent geometry in a dinuclear Ge(II) complex, generating a polarized Ge–Ge unit that emulates the ambiphilic character of a Ge(100) buckled dimer. Structural analysis, quantitative Lewis acidity/basicity measurements and solution-phase reactivity reveal pronounced surface-like features, but clear divergence from conventional digermenes. The rigid geometry creates spatially separated, exceptionally strong Lewis acidic and basic sites that govern distinct reactivity patterns. Accordingly, this work establishes constrained main-group complexes as molecular surrogates for interrogating solid–vacuum interface chemistry in solution.",nature_html,0
Programmable arene ring opening unlocks the diversification of phenols,https://www.nature.com/articles/s41557-026-02204-8,Nature Chemistry,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/s41557-026-02204-8,Ning Jiao,"The inert carbon–carbon bonds of aromatic systems have long impeded the direct diversification of phenolic feedstocks into value-added scaffolds. Although enzymatic or energy-intensive strategies enable limited arene modifications, the controlled and programmable ring opening of phenols to unlock both skeletal and functional group diversity remains a fundamental challenge. Here we report an operationally simple and efficient nitrogenation strategy for cleaving phenolic arene rings, converting phenols into uniquely structured acyclic N-containing products including cyanopenta-dienoates, cyanopenta-dienamides and cyanopenta-dienoic acids. The method also enables scaffold hopping of corresponding arene rings, leading to important five-, six- and seven-membered N-heterocycles. The strategy demonstrates broad utility in late-stage modification of bioactive molecules, diversified skeletal remodelling of phenolic feedstocks, and the application of ring-opening products in polymer development. This approach transforms phenols into programmable linchpins for accessing underexplored chemical space, offering broad potential for synthetic chemistry and materials science.",nature_html,0
Facing a harsh climate: terrestrial plant functional strategies in a changing world,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag416/8733954?rss=1,National Science Review Advance Access,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1093/nsr/nwag416,Chengjin Chu,"Understanding how terrestrial plant functional strategies (Competitive, Stress-tolerant, Ruderal; CSR) respond to environmental conditions is crucial for predicting ecosystem dynamics under global climate change, yet remains unexplored at the global community level. Leveraging a machine learning approach, and utilizing multi-source satellite remote-sensing and field-collected sPlotOpen measurements data, we generated the first global community-level map of CSR functional strategy variations. Results show that S-selected strategies are globally dominant (C: S: R = 23.66 : 62.40 : 13.94%), with substantial spatial variations across biomes. This variability is strongly influenced by climatic variables (e.g. mean annual precipitation, diurnal temperature range) and soil properties (e.g. cation exchange capacity, total nitrogen). Future projections show that climate change favours S- (+0.33%) and R- (+0.31%) at the expense of C-selected strategy (-0.64%), alongside marked biome-specific shifts. Despite potential underestimation of localized climate uncertainties, these findings provide critical insights into global plant community dynamics under challenging abiotic conditions.",rss_oup,0
Rethinking energy density limits in dielectric materials,https://www.nature.com/articles/s41578-026-00946-y,Nature Reviews Materials,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/s41578-026-00946-y,Ce-Wen Nan,"Dielectrics with high energy storage density are essential for device miniaturization and system integration. As advances in materials fabrication technologies push the breakdown strength of dielectric materials ever closer to their theoretical limits, greater emphasis should be placed on polarization enhancement for further improving the energy storage performance.",nature_html,0
Replace the vitreous permanently,https://www.nature.com/articles/s41578-026-00948-w,Nature Reviews Materials,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/s41578-026-00948-w,Zengping Liu,"Vitreous substitutes remain a fundamental unmet need in regenerative medicine: current tamponade agents, gases and silicone oil, address immediate surgical challenges but neglect the long-term functional role of the tissue they replace. A paradigm shift towards durable, biomimetic hydrogel substitutes is not a distant ambition, but a clinical necessity.",nature_html,0
‘Climate free fall’: why the biggest risk to our economies is yet to be recognized,https://www.nature.com/articles/d41586-026-02154-8,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-02154-8,Anders Levermann,"Increasing instability of the ocean, ice and atmosphere threatens farming, finance and society. We all need to wake up to that fact. Increasing instability of the ocean, ice and atmosphere threatens farming, finance and society. We all need to wake up to that fact.",nature_html,0
RNA molecules with different destinies are processed through overlapping pathways,https://www.nature.com/articles/d41586-026-02041-2,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-02041-2,Rosemary Kiernan,"The protein complex that helps messenger RNA to leave the nucleus is remarkably similar to the one that facilitates the destruction of short, unwanted transcripts. The protein complex that helps messenger RNA to leave the nucleus is remarkably similar to the one that facilitates the destruction of short, unwanted transcripts.",nature_html,0
Daily briefing: Can regrowing the thymus slow down ageing?,https://www.nature.com/articles/d41586-026-02222-z,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-02222-z,Flora Graham,"Treatments to regrow the peculiar immune organ could also help to prevent cancer. Plus, a four-carbon sugar found in the stars and the name of an important Maya mathematician revealed. Treatments to regrow the peculiar immune organ could also help to prevent cancer. Plus, a four-carbon sugar found in the stars and the name of an important Maya mathematician revealed.",nature_html,0
Mathematics formula found on Maya wall rivals insights of ancient masters,https://www.nature.com/articles/d41586-026-02170-8,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-02170-8,Chris Simms,Mathematical texts from a Maya site in Guatemala identify an astronomer called Sak Tahn Waax. Mathematical texts from a Maya site in Guatemala identify an astronomer called Sak Tahn Waax.,nature_html,0
Could this mysterious disappearing organ hold the key to longevity?,https://www.nature.com/articles/d41586-026-02149-5,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-02149-5,Edward Chen,"Researchers are racing to regrow the thymus, an ephemeral immune organ, in the hope that it will slow ageing. Researchers are racing to regrow the thymus, an ephemeral immune organ, in the hope that it will slow ageing.",nature_html,0
The race to explore the deep ocean: four technologies transforming research,https://www.nature.com/articles/d41586-026-01988-6,Nature,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1038/d41586-026-01988-6,Davide Castelvecchi,"Deep-sea drilling ships, sea-floor sensors and repurposed Internet cables are helping scientists to study the last unmapped area on Earth. Deep-sea drilling ships, sea-floor sensors and repurposed Internet cables are helping scientists to study the last unmapped area on Earth.",nature_html,0
Key link between iron and the size structure of three major mesoplanktonic groups in the upper ocean,https://www.nature.com/articles/s41467-026-75355-4,Biological sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Rainer Kiko,"In marine ecosystems, critical services like fish production, carbon export, or the delivery of nutrients through N2-fixation rely heavily on the size spectrum of pelagic organisms, particularly mesoplankton (200-20,000 µm). However, the linkages between environmental factors and mesoplankton spectral biogeography remain largely unresolved, as so far only limited datasets exist to understand the large-scale shifts in mesoplankton size. Using global compilations of Rhizarian, colonial N2-fixer, and Crustacean images, we reveal the role of iron in shaping the size structure and related biogeography of these groups. Our findings underscore the importance of atmospheric sources of iron for N2-fixers and Rhizarians while total iron, accounting for organic and inorganic compounds, appeared to explain a high percentage of the variance in Crustacean size structure via apparent recycling. Using environmental explanatory variables, our models reached high R2 (0.93, 0.88, and 0.79 respectively), providing robust predictions of mesoplankton size structure related to elemental cycling and ecosystem services. Our results suggest that without compensatory mechanisms, future increases in global temperatures could have negative effects on mesoplankton size, possibly limiting carbon export from the productive layers to sequestration depth, that might be offset by expected increases in iron inputs that benefit N2-fixers, Rhizarians, and eventually Crustaceans.",nature_html,0
Disrupting fumarylacetoacetate hydrolase by stratified nanoplatforms orchestrates metabolic-immune reprogramming and prevents post-ablation HCC relapse,https://www.nature.com/articles/s41467-026-75422-w,Biological sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Tengchuang Ma,"Hepatocellular carcinoma (HCC) recurrence following microwave ablation poses a pressing clinical challenge, driven by metabolically adapted residual cells that establish an immunosuppressive tumour microenvironment. Our study identifies the post-ablation upregulation of fumarylacetoacetate hydrolase (FAH) as a crucial “metabolic checkpoint” promoting relapse. Elevated FAH expression results in increased fumarate levels within residual HCC cells, supporting tumour cell survival by enhancing energy metabolism while concurrently impairing CD8+ T cell function. Mechanistically, fumarate binds to and stabilises heat shock protein 70 (HSP70), establishing a thermal ablation induced FAH-fumarate-HSP70 axis that drives immunosuppression. To counteract this pivotal axis, we engineered a gallium-based functionalized nanoplatform. This system incorporates a lactate oxidase shell that responds to the lactate-rich tumour microenvironment, enabling the site-specific co-release of Ga3+, FAH-silencing plasmids and the glycolysis inhibitor 2-deoxy-D-glucose. Our nanoplatforms disrupt the FAH-fumarate-HSP70 axis to eradicate residual HCC, activate CD8+ T cells, and restore immunity, targeting recurrence dysregulation while integrating metabolic blockade with immunomodulation to prevent post-ablation relapse with clinical translation potential.",nature_html,0
From hand-ground lenses to Xihe solar space missions: an interview of Professor Cheng Fang,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag430/8733949?rss=1,National Science Review Advance Access,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,10.1093/nsr/nwag430,Chuan Li,The history of China's solar observation.,crossref,0
Single-cell transcriptome reveals keratinocyte subclusters contributing to altered differentiation and inflammatory responses in atopic dermatitis,https://www.nature.com/articles/s41467-026-75407-9,Biological sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Johann E. Gudjonsson,"Atopic dermatitis (AD) is a common chronic inflammatory skin disease with heterogeneous and poorly understood mechanisms. We perform single-cell RNA sequencing of lesional (LAD) and non-lesional (NAD) skin from 42 AD patients and 23 healthy controls (HC). Keratinocytes (KCs) are the predominant disease-relevant cell type. In healthy skin, KC differentiation follows a linear trajectory from basal KCs through seven differentiated stages to terminal keratinized cells. In LAD, this process is disrupted, showing a reversed terminal transition mainly driven by DK7 cells. APOD, LYZ and SERPINB4 emerge as LAD-specific regulators linked to IL-13/IL-22 responses, ER stress and oxidative damage. Mitochondrial and ER dysfunction are specifically enriched in LAD DK6 cells, indicating a key pathogenic compartment. Spatial transcriptomics and cell-cell interaction analysis further identify LAD-specific TWEAK signaling from IL-13+ Th2/cycling T cells to Fn14+ basal/differentiated KCs. Here, we reveal disrupted KC differentiation and immune signaling circuits in AD, highlighting potential therapeutic targets.",nature_html,0
Nanowire-like C2H2 assembly in a flow-channel crystal boosts C2H2/CO2 separation at 348 K,https://www.nature.com/articles/s41467-026-75536-1,Physical sciences : Nature Communications subject feeds,2026-07-14 00:00:00 UTC,2026-07-14 00:00:00+00:00,,Jingui Duan,"Efficient adsorptive separation of acetylene (C2H2) from carbon dioxide (CO2) at elevated temperatures, which signifies saved energy consumption, remains a formidable challenge due to the thermal instability of host–guest interactions in conventional adsorbents. Inspired by the stability of linear molecular assemblies observed in polymer systems, we report a microporous crystal, NTU-103, whose one-dimensional (1D) helical flow-channel shapes adsorbed C2H2 molecules into a “nanowire”-like structure stabilized by synergistic host–guest and guest–guest interactions at 348 K, while isolating CO2. This unique confinement mechanism, confirmed by varied-temperature in-situ crystallographic, infrared spectroscopic analyses and modeling calculations, enables the robust NTU-103 to achieve a high C2H2/CO2 selectivity (up to 96) and cyclable breakthrough separation performance at industrially preferred conditions (348 K). This work addresses a key challenge of high-temperature separation, and provides fundamental insights into shaped gas nanostructures for advancing porous materials targeting challenging separations with minimal energy input.",nature_html,0
