title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
A gold nitrene for nitrogen-atom transfer chemistry,https://www.nature.com/articles/s41557-026-02216-4,Nature Chemistry,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s41557-026-02216-4,,"An elusive aura-nitrene has been captured in crystallo by the photochemical extrusion of N2 from a gold(III) azide complex. Computational investigations confirm a triplet ground state and its reactivity with O2, CO, aldehydes and alkynes establish gold as a viable platform for nitrene atom-transfer chemistry.",nature_html,0
Faintest planet ever spotted from Earth has been hiding in plain sight,https://www.nature.com/articles/d41586-026-02210-3,Nature,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/d41586-026-02210-3,,Method used to discover an exoplanet called Beta Pictoris d might reveal other very dim exoplanets.,nature_html,0
Proton trap engineered electric swing adsorption for scalable and cost-effective direct air capture,https://www.nature.com/articles/s41467-026-75916-7,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Shihan Zhang,"Direct air capture (DAC) is critical to achieve carbon neutrality, yet current technologies face significant barriers to widespread, cost-effective deployment. Amine-based electric swing adsorption (ESA) offers a promising low-energy, steam-free pathway, but its efficiency is fundamentally limited by an inherent 2:1 amine-to-CO2 stoichiometric penalty. Here, we overcome this bottleneck by engineering a point defect-mediated proton trapping network into ESA sorbents, enabling a 1:1 amine-CO2 stoichiometry. Our engineered sorbent achieves a CO2 uptake of 6.57 mmol g−1 from 400 ppm CO2, a 28.8% improvement over the state-of-the-art sorbents. Regeneration is achieved with a low energy input of 3.4 GJ t−1 and exhibits a CO2 release rate 48% faster than conventional thermal methods. N5-dGA remains stable under 0-80% relative humidity fluctuations and at a gas velocity of 1 m s−1. Techno-economic analysis projects DAC operating costs of $48-62 t−1 using renewable electricity, up to 78% lower than temperature swing adsorption DAC and below the $100 t−1 CO2 target. This work presents a sorbent design and ESA process, establishing a scientifically rigorous and economically viable pathway towards gigaton-scale DAC deployment.",nature_html,0
Modeling network evolution by multi-agent reinforcement learning,https://www.nature.com/articles/s41467-026-75382-1,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Petter Holme,"Modeling network evolution is foundational for understanding and regulating networks. Existing models simplify away the fact that network evolution is often a group decision process, leading to two primary limitations: that nodes lack the ability to learn policy and that there is no coordination among node policies. To address these shortcomings and consider the effectiveness of multi-agent reinforcement learning in solving group decision tasks, this paper proposes a complex Network Evolution model based on Multi-Agent Reinforcement Learning (NEMARL). In our model, swarm intelligence emerging through collaborative interactions among autonomous nodes drives the evolution of the network structure. Our extensive experiments demonstrate that the NEMARL model accurately reproduces classical network characteristics and fits real network data well. Furthermore, we demonstrate its effectiveness through scenario testing.",nature_html,0
Catalytic electrophilic arene C–H chlorination by rethinking the century-old willgerodt reagent,https://www.nature.com/articles/s41467-026-75774-3,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Youwei Xie,"An elusive variant of the Willgerodt reagent (III) with anticipated high electrophilicity has been successfully synthesized and unambiguously characterized by both nuclear magnetic resonance (NMR) and single-crystal X-ray crystallography. Compared to previous I–Cl type λ3-iodanes, this compound has an unusually short I–Cl bond length due to the weak trans-influencing endocyclic sulfonate moiety, and this feature endows III with significantly enhanced reactivity in arene electrophilic C–H chlorination reactions. Here we show that C–H chlorination of deactivated arenes is achieved catalytically via in situ formation of III from readily available 2-iodobenzenesulfonic acid. The relative mildness of this protocol has been showcased by the late-stage chlorinations of various highly functionalized drugs and natural products. Mechanistic studies as well as density functional theory (DFT) calculations are carried out to shed light on the origin of the enhanced reactivity in electrophilic arene C–H chlorination.",nature_html,0
In-tandem electrocatalysis via Ni single atoms and reconstructed Cu single clusters for CO2-to-acetone reduction,https://www.nature.com/articles/s41467-026-75763-6,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Wenlei Zhu,"The electrochemical conversion of CO2 into multi-carbon (C2+) products offers a promising route toward sustainable energy and carbon neutrality, but is hindered by inefficient C–C coupling, especially for C3 products. Here we show a Ni single atom/Cu single cluster catalyst (Ni SAC/Cu SCC) that achieves a total Faradaic efficiency (FE) of 84.1% for C2+ products (ethanol, ethylene glycol, and acetone) in a flow cell. The FE for acetone (a C3 product) reaches 48.8%. The high acetone selectivity on Ni SAC/Cu SCC is attributed to the synergistic interplay among in-tandem catalysis, the confinement effect, and in situ-formed Cu0/Cu+ sites. Mechanistically, CO spills over from Ni sites to adjacent Cu sites and is confined within the hierarchical pore structure of the reduced graphene oxide (rGO) support, resulting in high local CO coverage on Cu sites. Concurrently, the in situ-formed Cu0/Cu+ sites enhance adsorption of the key *CO intermediate. Together, this synergy lowers the energy barriers for C–C coupling. This work provides insights into the electrosynthesis of multi-carbon products.",nature_html,0
Disentangling thermosets from crosslinks,https://www.nature.com/articles/s44286-026-00423-x,Nature Chemical Engineering,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s44286-026-00423-x,Thomas Dursch,,,0
Teaching ratios before Reynolds,https://www.nature.com/articles/s44286-026-00412-0,Nature Chemical Engineering,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s44286-026-00412-0,Kurt D. Ristroph,Kurt Ristroph advocates for introducing the concept of dimensionless numbers early in the undergraduate curriculum.,nature_html,0
Harnessing interfacial instabilities,https://www.nature.com/articles/s44286-026-00426-8,Nature Chemical Engineering,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s44286-026-00426-8,,We continue our exploration of transport processes by focusing on transport at and across phase boundaries as well as the interfacial instabilities that can arise from it.,nature_html,0
Pinning ångström-size solid ionic channels for rare-earth element separation,https://www.nature.com/articles/s44286-026-00418-8,Nature Chemical Engineering,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s44286-026-00418-8,Chong Liu,"High-purity rare-earth elements are essential for modern technologies, yet current solvent extraction processes are energy-intensive and environmentally harmful because of inadequate selectivity and ligand toxicity. Although combining size exclusion and binding affinity can improve lanthanide separation, the role of long-range confinement remains underexplored. Here we report lanthanide separation in aqueous systems using extremely confined manganese oxide solid ionic channels with optimized layer spacing. Different lanthanides induce distinct solid-state phase transformations in manganese oxide, creating a strong driving force for separation. Two lanthanide groups, differing by ~1.4 Å in spacing, were identified and confirmed to be stable by density functional theory. The narrower confinement of heavier Group II lanthanides improves cross-group separation by increasing the dehydration barrier for lighter Group I lanthanides without inducing strong binding. We further developed a strategy to pin the confinement dimensions and enhance same-group separation, increasing enrichment factors for La–Nd and La–Pr pairs from 1.6 ± 0.1 and 1.5 ± 0.1 to 5.4 ± 0.1 and 4.2 ± 0.1, respectively.",nature_html,0
Assessing the industrial impact of an alternative lactide production method for polylactic acid manufacturing,https://www.nature.com/articles/s44286-026-00420-0,Nature Chemical Engineering,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s44286-026-00420-0,B. F. Sels,"ʟ-Lactide, the key precursor for polylactic acid (PLA) production, is industrially produced through a complex oligomerization–depolymerization sequence. Here we present a process combining lactic acid esterification with subsequent cyclic dimerization in a fixed-bed reactor using a silica-supported titania catalyst to convert gaseous lactate esters into ʟ-lactide, an approach that yields fewer chiral impurities. Using industrial-scale simulations supported by a detailed kinetic model of the dimerization reaction, we performed techno-economic and lifecycle analyses. The results demonstrate that the esterification–dimerization route increases ʟ-lactide productivity by 16%, reduces production costs by at least 10% (with a mean of 19% across multiple scenarios) and lowers CO2e emissions by 15% compared with conventional methods. When integrated into the full production chain, this process decreases PLA minimum selling prices by 18%. Total emissions are further reduced using PLA waste-derived esters, positioning this approach as a promising route for a circular PLA economy.",nature_html,0
Are boldness and belligerence related?,https://www.nature.com/articles/d41586-026-02103-5,Nature,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/d41586-026-02103-5,,"Different types of aggression in stickleback fish, and a pillar of light seen at sunset, in this week’s pick from the Nature archive. Snippets from Nature’s past.",nature_html,0
A photogenerated triplet aura-nitrene for gold-mediated nitrene transfer,https://www.nature.com/articles/s41557-026-02152-3,Nature Chemistry,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s41557-026-02152-3,Cristina Nevado,"The isolation and characterization of metal-stabilized, low-valent nitrogen species remain central challenges in advancing nitrogen-atom transfer chemistry. Although gold has emerged as a powerful catalyst in C–N bond formation, proposed mechanisms have consistently bypassed gold nitrenes as key intermediates—leaving their chemistry largely uncharted. Here we report the characterization of a bona fide aura-nitrene, formed via photochemical N2 extrusion from a gold(III) azide complex. In crystallo and solid-state analyses reveal a diverse reactivity landscape, including a nitrene-to-nitro transformation via O2 activation, intra- and intermolecular C–H bond activation, CO fixation and alkyne addition/sigmatropic rearrangement. Computational investigations confirm a triplet ground state, with the nitrene best described as a nitrogen-centred diradical σ-bonded to a formal gold(III) centre. These findings highlight the dual electrophilic and diradical character of gold(III) metallonitrenes and establish a conceptual framework for gold-mediated nitrogen-atom transfer beyond conventional mechanistic paradigms.",nature_html,0
New hope in the fight against cachexia — cancer’s deadly co-conspirator,https://www.nature.com/articles/d41586-026-02228-7,Nature,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/d41586-026-02228-7,Amber Dance,Scientists are getting closer to understanding the wasting and fatigue that often accompanies cancer. Treatments could be on the horizon.,nature_html,0
A pathway to next-generation direct air capture using adsorbents,https://www.cell.com/joule/fulltext/S2542-4351(26)00271-0?rss=yes,Joule,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1016/j.joule.2026.102587,Xuancan Zhu,"As extreme weather events become increasingly frequent, the urgency of carbon removal technologies is clear. Although direct air capture (DAC) holds the greatest promise for large-scale carbon removal, its deployment faces significant engineering hurdles. This review summarizes four key bottlenecks in DAC scale-up, covering contactor design, thermal management, water management, and system coupling. These are ultimately connected with one another by techno-economic analysis, which helps identify critical pathways to accelerate DAC toward its carbon capture goals.",rss_cell,0
The true impacts of the built environment,https://www.nature.com/articles/s41893-026-01910-y,Nature Sustainability,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s41893-026-01910-y,,"Cement and concrete underpin modern societies, yet their true resource demands and the dynamics that govern their efficient use remain poorly understood. Two recent studies suggest that the most powerful levers for change may not lie inside the cement plant at all.",nature_html,0
Monolithic 6-Axis Force/Torque Sensing by a Single Ultrathin Piezoceramic Shell,https://www.nature.com/articles/s41467-026-75631-3,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Lei Shao,"Miniature multi-axis force/torque sensors are essential for advanced robotics and wearable devices, yet their development is hindered by complex multi-beam structures and laborious calibration. We overcome this by introducing a monolithic 6-axis force/torque sensor constructed from a single, ultrathin-walled piezoceramic shell. This architecture eliminates the need for multi-component assembly and algorithm-driven decoupling, relying instead on the intrinsic mechanical deformation modes of the engineered shell for direct and reliable dynamic force/torque variation measurement. Leveraging this architecture, our sensor enables straightforward calibration and achieves a decoupling accuracy of 99.37% across 120,000 randomized dynamic tests. We fabricated the core sensing element as a 50-μm-thick annular piezoceramic shell to maximize sensitivity and limit of detection, achieving detection limits better than 3 mN in normal force, 4 mN in tangential force, and 0.3 mN·m in torque. We demonstrate a compact, 3.85-gram sensor (2.53 cm³) that integrates seamlessly into robotic grippers for event-driven delicate assembly and into exoskeletons for high-fidelity dynamic monitoring of in-home rehabilitation. This work establishes an architecture for inherently decoupled force/torque sensing, with broad potential in advanced robotics, prosthetics, and personalized medicine.",nature_html,0
Self-adaptive Ni nanoparticles in perovskite LaNi1-xAlxO3/CaO for durable CO2 capture and in-situ conversion,https://www.nature.com/articles/s41467-026-75734-x,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Jun Hu,"Integrated CO2 capture and conversion (iCCC) technology is promising for carbon neutrality, but the high-temperature deactivation of dual-functional materials (DFMs) limits its practicality. Herein, we develop adaptive metallic nano-catalysts via in-situ exsolution-dissolution in perovskite-based DFMs, enabling self-adjustment during cyclic CO2/CH4 redox switching. Al-doping induces the Jahn-Teller distortion in LaNiO3 perovskite, making the lattice contracted to enrich Ni2+ and oxygen vacancies; thereby tailoring the smooth exsolution-dissolution of Ni nano-catalyst and creating fast O2- migration channels for facilitating CO2 adsorption. The optimized perovskite LaNi0.8Al0.2O3/CaO exhibits exceptional durability over 50 cycles, achieving a high CO2 capture capacity of 10.2 mmol gDFM−1 and both high conversions of 91.5% for CO2 and 93.5% for CH4. The mechanism study by the in-situ characterizations and surface energy calculations confirms that heteroatomic doping modulates the metal-support interactions, providing a solution for the long-sought deactivation problems of sintering and coking.",nature_html,0
Ultrafast multi-level control of sub-50 nm skyrmions in a Pd-intercalated van der Waals magnet,https://www.nature.com/articles/s41467-026-75870-4,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Junming Liu,"Achieving ultrafast, multi-level control of nanoscale skyrmions offers a transformative route for advancing van der Waals spintronics towards high-speed, scalable neuromorphic computing applications. However, progress has been impeded by the relatively large skyrmion size (~100 nm) in existing van der Waals magnets and the lack of efficient control strategies. Here, we simultaneously address both challenges by combining atomic intercalation with femtosecond laser manipulation. Through Pd atomic intercalation into the van der Waals magnet Fe3-δGaTe2, we realize magnetic field-stabilized skyrmions with an average diameter of ~43 nm at room temperature, the smallest skyrmions reported in the van der Waals magnets to date. Mechanism analysis reveals that this size reduction arises from enhanced Dzyaloshinskii-Moriya interaction and suppressed Heisenberg exchange coupling. On this tailored platform, we further demonstrate femtosecond laser-induced ultrafast generation of 43 nm skyrmions with an ultra-low energy consumption of 0.6 pJ per skyrmion. Most importantly, by tuning the laser pulse number, we achieve deterministic, multi-level modulation of skyrmion density, enabling skyrmion-based optical neuromorphic computing with a simulated training accuracy of ~91%.",nature_html,0
Towards technology-smart green industrial policy,https://www.nature.com/articles/s41560-026-02110-w,Nature Energy,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s41560-026-02110-w,Tobias S. Schmidt,"Identifying future winning energy technologies is increasingly important as governments design green industrial policy. By evaluating technology characteristics, policymakers can strategically pick winning technologies that deliver both global cost-competitiveness and domestic economic payoffs.",nature_html,0
Catalytic profiling of extracellular vesicles maps altered cancer metabolism,https://www.nature.com/articles/s41565-026-02230-0,Nature Nanotechnology,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s41565-026-02230-0,Huilin Shao,"Current technologies for measuring cancer metabolism have limited clinical utility, as they require invasive tissue sampling and lack analytical versatility. Here, we report a programmable nanotechnology platform that directly profiles extracellular vesicles (EVs) in patient biofluids to comprehensively capture metabolic alterations within the tumour milieu. This technology, termed atomically configured catalytic hybrids for profiling extracellular vesicle metabolites (ACTIVE), employs dual-matched biotic–abiotic nanohybrids based on defect-engineered transition-metal dichalcogenide peroxidase to catalytically quantify EV-associated metabolites. Each hybrid comprises a biomimetic peroxidase grown in situ on a metabolite-responsive biological oxidase. By spatially and energetically aligning their redox centres to enable direct electron transfer, these hybrids establish efficient tandem catalytic cascades that detect low-abundance metabolites in complex samples, achieving >30-times-higher catalytic efficiency than wild-type catalysts. In EV profiling applications, ACTIVE enables measurements in native biofluids (>103-fold improvement), captures a broad spectrum of metabolites (including their conversion dynamics) across EV subpopulations from diverse cellular systems and reflects dynamic changes in metabolic pathways during cellular reprogramming. In clinical specimens, using only 5 µl of native ascites fluid, ACTIVE reveals distinct metabolic reprogramming signatures within the tumour milieu, enabling stratification of patient prognosis.",nature_html,0
Enhancing Phonon Group Velocities and Interfacial Heat Conduction for Efficient and Stable Perovskite Solar Cells,https://www.nature.com/articles/s41467-026-75825-9,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Qiang Peng,"The inherently low thermal conductivity of conventional hole-transport layers (HTLs) in inverted perovskite solar cells (PSCs) introduces a substantial discrepancy in interlayer heat-transfer dynamics, leading to detrimental heat accumulation and nonradiative recombination. Herein, we develop a spinel-type semiconductor of CuBi2O4, and integrate it into a composite HTL architecture to regulate heat conduction for the first time. Leveraging enhanced phonon group velocities, the CuBi2O4-based composite HTL achieves exceptional thermal compatibility with the perovskite absorber, demonstrating enhanced heat conduction and optimal thermal-expansion coefficient alignment. These synergistic effects significantly delay hot-carrier relaxation and reduce excess energy dissipation by approximately 10-fold. Consequently, we obtain high-quality perovskite films with ordered orientation and released residual strain, yielding an impressive power conversion efficiency (PCE) of 27.18% (certified 26.83%). Remarkably, these phonon-engineered devices maintain 90.1%, 82.3%, 85.6% and 93.7% of their initial PCEs under ISOS-D-2Ⅰ, ISOS-D-3, ISOS-T-1 and ISOS-L-1 conditions for 2000 h, respectively.",nature_html,0
Solar and thermal dual-band electrochromic windows for energy-efficient buildings,https://www.nature.com/articles/s41467-026-75753-8,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Yan Jin,"Windows mediate over 60% of solar gain (0.38‒2.5 μm) in summer and more than 40% of radiative loss (2.5‒20 μm) in winter. Traditional electrochromic (EC) smart windows can manipulate heat only in visible and near-infrared wavelength regions by adjustable transmission, while neglecting the thermal radiation of long-wave infrared emissivity (ɛLWIR). Here, we report a solar and thermal dual-band EC (STDEC) window that independently modulates solar transmission (∆Tsol = 52.2%) and ɛLWIR (∆ɛLWIR = 0.87) by integrating a dynamic copper-bismuth (Cu–Bi)-based reversible metal electrodeposition system with a spatial rotation architecture. Consequently, the STDEC window lowers summer daytime temperatures by up to 22.2 °C and raises winter nighttime temperatures by up to 1.5 °C versus normal glass in outdoor thermal tests. Furthermore, building energy simulations suggest that our window demonstrates higher year-round energy savings and thus global carbon dioxide (CO2) emission reduction. This STDEC window provides a sustainable pathway towards energy-efficient buildings.",nature_html,0
Trans-scale spin Seebeck effect in nanostructured bulk composites based on magnetic insulator,https://www.nature.com/articles/s41467-026-75232-0,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Ken-ichi Uchida,"The spin Seebeck effect enables thermoelectric conversion through thermally generated spin currents in magnetic materials, offering a promising transverse geometry for scalable devices. However, conventional spin Seebeck devices are confined to nanoscale thin-film architectures, with significantly restricted output power due to the intrinsic constraints of spin and magnon diffusion lengths. Here, we demonstrate a trans-scale spin Seebeck effect using nanostructured bulk composites composed of Pt-coated yttrium iron garnet powders fabricated via dynamic powder sputtering and low-temperature sintering. The resulting three-dimensional composites exhibit continuous Pt channels and robust mechanical integrity. Transverse thermoelectric measurements reveal isotropic spin Seebeck signals at the bulk scale. Power analysis indicates that the three-dimensional architecture enables scalable volumetric thermoelectric power generation beyond diffusion-limited thin-film spin Seebeck geometries. This work establishes a scalable platform for spin Seebeck thermoelectric conversion, bridging nanoscale spin caloritronics with macroscopic device integration.",nature_html,0
Interfacial depletant partitioning for lattice-tunable colloidal assembly,https://www.nature.com/articles/s41467-026-75071-z,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Jairo A. Díaz A,"The depletion force is a perfect example of entropic action where electron binding is not involved to assemble matter. Here we demonstrate that depletion forces can also be used to modulate dimensional changes in a colloidal lattice. The modulation is possible by introducing the concept of depletant partitioning, where depletants can freely penetrate semipermeable colloids during self-assembly. The reversible and programmable absorption of depletants gives rise to the emergence of a dynamic depletion potential that stabilizes colloidal assemblies. The range energies and amplitudes of the colloidal lattice variations are modulated by the temperature dependent concentration and affinity of depletants in solution. This colloidal platform exhibits a finely tunable self-reinforcing effect where rising temperature fortifies the expansion of colloidal superlattices, creating future avenues for assembly and action in colloidal-based materials.",nature_html,0
Computationally guided design of bioactive nanostructures for targeted clearance of amyloid-β aggregates in Alzheimer’s disease,https://www.nature.com/articles/s41565-026-02225-x,Nature Nanotechnology,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,10.1038/s41565-026-02225-x,Xinglu Huang,"Targeted clearance of pre-existing amyloid-β (Aβ) aggregation remains a central challenge in Alzheimer’s disease (AD) therapy. Here we report a computationally guided protein–gold hybrid nanostructure, Aβ3FTnAu, that integrates Aβ-recognition motifs into self-assembled human ferritin nanocages containing structurally defined gold nanoclusters composed of 12 gold atoms with Au–Au distances of 2.4–4.5 Å, enabling the selective recognition and disassembly of aggregated human Aβ. Structural analysis, mutagenesis and molecular simulations identify key interactions between gold-coordinating residues within Aβ3FTnAu (H118, T122, C130) and the Met35 residue of Aβ, revealing a mechanism in which multivalent engagement destabilizes fibrillar interfaces and promotes progressive plaque disassembly. In 5 × familial AD transgenic mice, systemic administration of Aβ3FTnAu reduced cerebral amyloid burden, preserved synaptic integrity and improved cognitive performance. This work establishes a rationally designed bioactive nanomaterial for targeted remodelling of pathological protein aggregates.",nature_html,0
Integrated device for optoacoustically-guided ultrasound surgery,https://www.nature.com/articles/s41467-026-75692-4,Physical sciences : Nature Communications subject feeds,2026-07-21 00:00:00 UTC,2026-07-21 00:00:00+00:00,,Hector Estrada,"High-intensity focused ultrasound has emerged as a promising tool for treating tumors and other pathologies by inducing localized thermal lesions. However, treatment outcomes depend strongly on accurate coverage of the treated region and monitoring lesion formation in real time. While magnetic resonance imaging has successfully been used to guide high-intensity focused ultrasound therapy, it significantly increases the cost and complexity of the treatment. To address these limitations, we have developed a system that integrates real-time three-dimensional tomographic optoacoustic imaging with concurrent focused ultrasound emission using a high-frequency spherical array transducer. We evaluated the performance of the system in the mouse brain ex vivo and further assessed its clinical translatability in a living sheep, demonstrating successful induction of a confined thermal lesion beneath the cortical surface, as confirmed by magnetic resonance imaging and histology. The system enabled precise treatment targeting, while optoacoustic signal changes during sonication provided a reliable indicator of thermal lesion progression. This capability allowed on-the-fly adjustment of the thermal dose, helping to minimize the risk of vascular damage or adverse effects on off-target structures.",nature_html,0
