title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Manipulating electrolyte solvation structures to build high-voltage concentration batteries for efficient energy storage,https://www.nature.com/articles/s41467-026-74015-x,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Xianyong Wu,"Concentration batteries represent a distinctive type of Galvanic cells that use the same redox couple at both electrodes but generate voltage from differences in electrolyte compositions. However, their applications have been limited because ten times concentration difference typically produces only small voltages (",nature_html,0
Chiral emission from chirotopic nanostructures,https://www.nature.com/articles/s41467-026-74088-8,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Yang Chen,"Mirror asymmetry of electronic states or optical media is expected for the emission of chiral photons, which constrains the design of dichroic materials. Here we demonstrate that these symmetry restrictions can be relaxed by harnessing the local chirality of globally achiral materials, also known as chirotopicity. Unlike chirotopic sites in molecules whose optical effects are unknown, photonic nanostructures make possible the enhancement and deliberate localization of left- and right-handed chirotopic fields by linearly polarized light. We show that intense and highly elliptic light is emitted from achiral luminophores engulfed by such fields. Luminescence dissymmetry factors between 1.65 and −1.58, approaching the theoretical limit, are obtained for nanoparticles and dyes, which may be generalized to other luminophores. After being hypothesized by Mislow more than 50 years ago, these findings validate the concept of chirotopicity and enable its utilization in chiral photonics.",nature_html,0
Gate-tunable giant negative magnetoresistance in tellurene driven by quantum geometry,https://www.nature.com/articles/s41467-026-74066-0,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Peide D. Ye,"Negative magnetoresistance in conventional two-dimensional electron gases is a well known phenomenon, but its origin in complex and topological materials endowed with nontrivial quantum geometry remains elusive. Here, we report a giant negative magnetoresistance reaching −90% of the zero-field resistance, R0, in n-type tellurene films. The effect persists up to 35 T at cryogenic temperatures and is suppressed when the chemical potential moves away from the conduction-band Weyl node, suggesting a quantum geometric origin. We propose two mechanisms: quantum geometric enhancement of diffusion and a magnetoelectric spin interaction that locks the spin of a cyclotron-moving Weyl fermion, in the presence of an intrinsic inversion-breaking polar field E"" role=""presentation"">E{{\boldsymbol{{\mathcal{E}}}}} and an applied magnetic field B, to its guiding-center drift, (E&#x00D7;B)&#x22C5;&#x03C3;"" role=""presentation"">(E×B)⋅σ({{\boldsymbol{{\mathcal{E}}}}}\times {{{\bf{B}}}})\cdot \sigma. The resulting diffusion enhancement yields &#x0394;Rzz/R0=&#x2212;&#x03B2;g(E&#x00D7;B)2"" role=""presentation"">ΔRzz/R0=−βg(E×B)2\Delta {R}_{zz}/{R}_{0}=-{\beta }_{g}{({{\boldsymbol{{\mathcal{E}}}}}\times {{{\bf{B}}}})}^{2}, with βg set by the quantum metric. Our findings establish a quantum geometric, non-Markovian memory effect in magnetotransport.",nature_html,0
Turing universal neural networks do not require global clocks,https://www.nature.com/articles/s41467-026-73830-6,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Chloé Becquey,"Recurrent neural networks were proven to be Turing universal in the 1990s, motivating computational complexity studies of spiking networks, neural Turing machines with differentiable activations, and transformers. At the time, neural networks were exploratory and small, whereas today large-scale deployment makes energy efficiency critical. We thus extend the development of computational foundations of neural networks to asynchronous networks. Asynchrony is modeled by updating a single randomly selected neuron per step, eliminating global updates and reducing energy use. While asynchrony introduces variability in update sequences and thus has often been considered impractical for computing, we introduce design constraints which lead to Turing universal asynchronous architectures. We prove universality both for asynchronous fixed architectures with varying-precision neurons and for variable architectures with fixed-precision neurons. These results advance the theoretical understanding of asynchronous networks, suggesting that they preserve full computational power, remain amenable for efficient training, and may achieve substantial reductions in energy use.",nature_html,0
Thermoelectric Detection of Crossed Andreev Reflections in Quantum Hall/Superconductor Hybrid Structures,https://www.nature.com/articles/s41467-026-74064-2,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Susanne Stemmer,"Hybrid structures that couple the chiral edge states of a quantum Hall insulator to an s-wave superconductor have emerged as a promising platform for non-Abelian quasiparticles and Cooper pair splitters. These devices can feature crossed Andreev reflections (CAR) that convert electrons from chiral edge modes that are upstream from the superconductor into holes that are injected into the downstream modes. Here, we interface the quantum Hall edge modes of cadmium arsenide (Cd3As2) films with a thin superconducting NbN strip. We observe oscillations in magnetic fields in the downstream resistance and thermoelectric response. While electron-like carriers dominate the sign of the ohmic response, likely due to the large elastic co-tunneling contribution, the downstream thermoelectric response alternates in sign. The results point to thermoelectric measurements as a promising probe to elucidate the competing nature of Andreev and tunneling processes at quantum Hall/superconductor interfaces.",nature_html,0
Precision timekeeping with atomic clocks: evolution and future directions,https://www.nature.com/articles/s41467-026-73441-1,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Venu Gopal Achanta,"Accurate timekeeping is foundational to modern society, supporting critical technologies such as global navigation satellite systems (GNSS), high-frequency financial trading, synchronization of communication networks, and the realization of SI base units. Here we review the evolution of timekeeping, with a particular emphasis on atomic clocks and their applications. We describe key dissemination methods, including Network Time Protocol (NTP), Precision Time Protocol (PTP), Global Navigation Satellite System (GNSS), and Two-Way Satellite Time and Frequency Transfer (TWSTFT). We further discuss emerging applications with stringent time-synchronization requirements, such as quantum communication and quantum computing. Finally, we discuss evolving trends in global timekeeping, including the redefinition of the SI second, lunar timekeeping, and the use of artificial intelligence and machine learning (AI/ML) for predictive control and resilience in timekeeping systems.",nature_html,0
Bridging the barrier: Micro- and nanorobotics for active brain delivery,https://www.cell.com/matter/fulltext/S2590-2385(26)00221-3?rss=yes,Matter,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,10.1016/j.matt.2026.102858,Wei Gao,"Micro- and nanorobots offer active control over brain delivery by matching propulsion to vascular, BBB, and tissue transport barriers. This perspective defines a stage-matched framework across major brain disease contexts and outlines compartment-resolved exposure and safety benchmarks for advancing brain nanorobotics toward clinically credible platforms.",rss_cell,0
Elevating thermal-deicing efficiency via regulating interfacial-ice induced by microstructure under flow condition,https://www.nature.com/articles/s41467-026-73960-x,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Zhong Chen,"Regulating ice type to optimize the failure behavior of the solid-ice interface during the melting process presents a viable approach for enhancing thermal de-icing efficiency, nevertheless, the prevailing notion that ice type is exclusively determined by flow conditions restricts the advancement of solid-ice interface control technologies. Here, we propose a strategy that leverages non-wetting microstructures to induce spontaneous formation of near-wall rime (interfacial-rime) under flow conditions. Thicker interfacial-rime can significantly enhance the de-icing efficiency by modifying conventional solid-liquid-ice interactions into direct solid-ice contact during the melting process. Interestingly, pre-frozen droplets adhering to defined mathematical criteria are fragmented by microstructures with tailored dimensions with the assistance of flow field, significantly reducing the initial ice crystal size. The blocking effect induced by ice crystals with smaller initial size effectively elevates the thickness of interfacial-rime layer, significantly reduces the energy consumption of thermal deicing by roughly 56% without introducing additional energy consumption.",nature_html,0
TDP-43 oxidation and PP1 crosstalk at RNA granule-mitochondria contact sites,https://www.nature.com/articles/s41467-026-74009-9,Biological sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Yvette C. Wong,"Inter-organelle contact sites are key hubs for organelle bidirectional crosstalk. However, how mitochondria and RNA granules interact at contact sites and its regulation by mitochondrial oxidative phosphorylation (OXPHOS) remain unclear. Here, using Super-Resolution live microscopy, we identify RNA granule-mitochondria contact site formation in OXPHOS conditions. Reactive oxygen species (ROS) generated by mitochondrial OXPHOS promotes TDP-43 localization to cytoplasmic RNA granules via TDP-43 cysteine oxidation at Cys173/Cys175. Mechanistically, RNA granule-mitochondria contact tethering is mediated by TDP-43 on RNA granules binding to GADD34 on mitochondria, while contact untethering is regulated by TDP-43 oxidation. Functionally, this allows for GADD34 and its binding partner PP1 to regulate TDP-43 RNA granule dynamics, and conversely, for TDP-43 oxidation to regulate the ability of the phosphatase PP1 to form granules. Finally, disease-associated mutant TDP-43 misregulates this pathway, ultimately leading to PP1 granules lacking TDP-43. This dynamic crosstalk between TDP-43 oxidation and PP1 has significant consequences for TDP-43-associated diseases including Amyotrophic Lateral Sclerosis (ALS) and Frontotemporal Dementia (FTD).",nature_html,0
On the origin of acoustic emission in the stress-induced martensite regime of shape memory alloys,https://www.nature.com/articles/s41467-026-73946-9,Physical sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,T. Niendorf,"The superelastic (SE) deformation behavior of Heusler-type Co-Ni-Ga shape memory alloy (SMA) single crystals is investigated employing complementary in situ techniques. Findings obtained by optical microscopy, neutron diffraction and acoustic emission (AE) provide deep insights into the microstructural events taking place during compressive loading. In addition to the martensitic forward and reverse transformation, unloading of the stress-induced martensite is found to be accompanied by the emission of acoustic signals. In the unloading martensite regime, neutron diffraction gives clear evidence for a change in the volume fractions of martensite domain variants upon unloading, i.e. reorientation of martensite by the growth of one martensite domain variant at the expense of the other one. Hence, it is shown that the origin of the AE signals occurring in that unloading martensite regime can be ascribed to twin boundary motion.",nature_html,0
Economic specialization and heterogeneous temperature-economy relationships suggest net costs of climate change in Europe,https://www.nature.com/articles/s41467-026-73341-4,Earth and environmental sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Sefi Roth,"Econometric studies of temperature and GDP imply that warming harms hot countries, benefits cool ones, and that a single globally optimal temperature exists. We show that such aggregate relationships mask substantial spatial and sectoral heterogeneity and can mislead mitigation and adaptation policy. Using administrative district-level data for Europe on Gross Value Added (GVA) and GDP growth, we estimate the contemporaneous effects of temperature at national, district, and industry scales. In contrast to earlier global studies, warmer-than-average years reduce growth in relatively cold districts (0–14°C) and raise it in warmer regions (>14°C), with the pattern reversing at the extremes (20°C). This U-shaped relationship implies an average effect across Europe of -0.19 percentage points on annual growth, rather than the +0.18 benefit reported previously. Under RCP4.5, annual growth falls by 0.20 to 1.24 percentage points by 2070–2099, highlighting local temperature optima and heterogeneous vulnerabilities both within countries and across regions and sectors.",nature_html,0
AMC-F1 regulates mitochondria-autophagy crosstalk independent of nutrient stress,https://www.nature.com/articles/s41467-026-73841-3,Biological sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Nami McCarty,"Mitochondria and autophagy are fundamental yet distinct regulators of cellular homeostasis. Here, we identify AMC-F1 (Autophagy-Mitochondria Coupling Factor 1; formerly TRIM44) as a central integrator of mitochondrial bioenergetics and autophagy. Using Amcf1 knockout and knock-in mouse models, we demonstrate that AMC-F1 bidirectionally regulates these pathways: its loss reduces mitochondrial respiration and autophagic flux, whereas its overexpression promotes mitochondrial elongation and increases autophagy independently of nutrient stress. Transcriptomic analyses reveal AMC-F1-dependent regulation of mitochondrial biogenesis programs that engage autophagy, involving mitochondrial respiratory chain complex genes under basal conditions and mitochondrial organization factors under starvation-induced autophagy. Although dispensable under homeostasis, this coupling becomes essential during stress adaptation. In an acute liver-injury model, Amcf1 knock-in mice were fully protected, exhibiting elevated OPA1, reduced caspase-3 and PARP activation, and preserved Beclin 1. This functional duality reflects AMC-F1’s ability to modulate the mitochondrial integrated stress response (mtISR), enabling adaptive ATF4 signaling while preventing maladaptive responses when stress exceeds a threshold. Autophagy upregulation by AMC-F1 is critical for fine-tuning the ISR and preserving cellular resilience. Together, our findings position AMC-F1 as a stress-responsive gatekeeper and a novel coordinator of mitochondrial-autophagy crosstalk, defining a cellular state primed for stress adaptation.",nature_html,0
Integrative proteomics and lipidomics reveals dual roles for lipid droplets in the host cell antiviral response,https://www.nature.com/articles/s41467-026-74016-w,Biological sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Karla J. Helbig,"Lipid droplets (LDs), once viewed as inert lipid storage sites, are now recognised as dynamic organelles central to cellular signalling and immunity. This study presents a dual-omics approach, integrating proteomics and lipidomics, to investigate LDs in the host antiviral response. In vivo and in vitro RNA viral infection models demonstrate that LDs rapidly remodel both their proteome and lipidome. The antiviral proteins RIG-I, MDA5, STAT1, STAT2, and viperin are specifically recruited to virus-induced LDs. Simultaneously, the LD lipidome shifts toward enrichment in long-chain polyunsaturated fatty acids and bioactive phospholipids, likely enhancing membrane dynamics and protein recruitment. Correlation analysis of matched proteomic and lipidomic datasets revealed extensive lipid–protein co-regulation on LDs and identified distinct correlation networks in which immune and antiviral proteins preferentially aligned with neutral lipid species. Enzymes involved in lipid metabolism and post-translational modifications are also upregulated, suggesting a mechanistic link between lipid remodeling and protein localisation. Functional assays utilizing artificial LDs revealed that arachidonic-acid and eicosapentaenoic-acid suppress viral replication and enhance type I and III interferon responses. These findings position LDs as key immunometabolic platforms in early antiviral defence.",nature_html,0
The eutherian-specific histone H3.4 promotes germ cell development and reproductive fitness,https://www.nature.com/articles/s41467-026-73954-9,Biological sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Antoine H.F.M. Peters,"Many genes encoding chromatin proteins are subject to evolutionary selection driving reproductive fitness. In mice and men, the H3f4 / H3-4 gene encoding the histone H3.4 variant (formerly known as H3t) is essential to spermatogenesis. Here we define the evolutionary origin and molecular-physiological roles of sequence variation in H3f4 for male germ cell development in mice. Our phylogenetic analyses indicate that eutherian H3f4 orthologs originate from an ancestral H3.2 gene existing prior to the divergence of eutherian and marsupial mammals over 100 million years ago. Positioned in small histone gene clusters, eutherian H3f4 orthologs show increased non-synonymous and synonymous substitution rates compared to orthologous marsupial H3.2 loci located in prototypal large histone clusters. To determine the impact of sequence divergence on reproductive fitness, we revert non-synonymously substituted residues in H3.4 to those present in canonical H3.1 (H3f4V24A, H3f4H42R, H3f4S98A). Expression of such a triply reverted H3f4H3.1 allele on a H3f4-deficiency background causes an >40% reduction in testis weight associated with impaired meiotic progression, death of pachytene spermatocytes, impaired differentiation of spermatids and aberrant expression of thousands of genes during spermatid elongation. Hemizygous expression of individual residue substitution alleles reveals residues V24 and H42 of H3.4 to promote spermatogenesis, while residue S98 is neutral. Together, our study shows that H3f4 has been subject to positive evolutionary selection, promoting male reproductive fitness.",nature_html,0
Atypical B cells and inflammatory profiles delineate immunity to influenza vaccination in First Nations and non-Indigenous people with chronic multimorbidity,https://www.nature.com/articles/s41467-026-73988-z,Biological sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Katherine Kedzierska,"Indigenous people are disproportionately impacted by influenza viruses and chronic multimorbidity. Yet, the impact of comorbidities on immunity towards influenza vaccination is unknown. We recruited Australian First Nations and non-Indigenous people vaccinated with seasonal inactivated influenza vaccines and assessed their humoral and cellular responses in the context of comorbidities at baseline and after immunisation. Our study highlights prevalence of multimorbidity in First Nations people, associated with elevated baseline cellular activation, pro-inflammatory cytokines and agalactosylated IgG. Following vaccination, all groups had increased antibody titres and haemagglutinin-specific IgD- B-cell frequencies as compared to baseline. However, we reveal increased prevalence of pro-inflammatory atypical B cells within influenza haemagglutinin-specific IgD- B cells and lack of significant circulating T follicular helper type-1 cell activation in individuals with comorbidities, correlating with multimorbidity-associated baseline inflammatory features. Our findings thus reveal that vaccinees with comorbidities, both Australian First Nations and non-Indigenous participants, can mount antibody responses following influenza vaccination, although their cellular immune features, haemagglutinin-specific IgD- B cells and cTFH1 compartments, display features of perturbed humoral axis functionality linked to multimorbidity-associated inflammation and IgG glycosylation patterns at baseline. Our study supports influenza vaccination for individuals with comorbidities, especially relevant to Indigenous populations with prevalent multimorbidity.",nature_html,0
HMGCS1 drives cholesterol-dependent membrane repair and shields tumor cells from lymphocyte attack,https://www.nature.com/articles/s41467-026-74022-y,Biological sciences : Nature Communications subject feeds,2026-06-05 00:00:00 UTC,2026-06-05 00:00:00+00:00,,Weiwei Yang,"Cytotoxic lymphocytes use perforin to form plasma membrane (PM) pores in tumor cells, thereby enabling granzyme-mediated cell death. However, whether and how tumor metabolism enables PM repair to evade immunity is unclear. In this study, using a functional screen targeting 111 metabolic enzymes, we identified hydroxymethylglutaryl-CoA synthase 1 (HMGCS1) as critical for repairing perforin-induced PM damage. HMGCS1 promotes PM repair by initiating de novo cholesterol synthesis, enhancing tumor cell resistance to lymphocyte-mediated killing and impairing the efficacy of NK, CAR-T, and anti-PD-1-based immunotherapies. Beyond its structural role, cholesterol directly binds charged multivesicular body protein 4b (CHMP4B) to enhance its PM localization, facilitating PM repair. Furthermore, oncogenic activation, cytokine, and hypoxia induce c-Jun activation, up-regulating HMGCS1 expression. In lung cancer patients, elevated c-Jun activation, HMGCS1 expression, cholesterol content and PM CHMP4B correlate with reduced anti-PD-1 immunotherapy efficacy. Our findings reveal a tumor immune evasion mechanism wherein HMGCS1 drives cholesterol-dependent PM repair by activating the cholesterol synthesis. Targeting HMGCS1 enhances the effectiveness of immunotherapies.",nature_html,0
