title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
In situ graphene-seq: spatial transcriptomics and chronic electrophysiological characterization of tissue microenvironments,https://www.nature.com/articles/s41467-026-73883-7,Physical sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Jia Liu,"Biological systems comprise diverse, interconnected cell types whose functional dynamics and molecular identities are tightly coupled, yet difficult to capture simultaneously at high spatiotemporal resolution. Electrophysiology provides real-time measurements of cellular activity but with limited molecular context, whereas transcriptomics profiles gene expression without dynamic physiological readouts. Here, we introduce in situ graphene-sequencing, a platform that integrates chronic electrophysiology with imaging-based, spatially resolved transcriptomics. The system combines stretchable mesh nanoelectronics for long-term, single-cell-level interfacing with transparent graphene/poly(3,4-ethylenedioxythiophene) polystyrene sulfonate electrodes, enabling seamless integration of electrical recording and optical imaging. By coupling electrophysiology with high-throughput, imaging-based in situ sequencing, the platform enables multimodal analysis of heterogeneous tissue microenvironments. We demonstrate in situ graphene-sequencing by charting multimodal profiles of human-induced pluripotent stem cell-derived cardiomyocyte and endothelial cell co-cultures, examining how spatial heterogeneity is associated with electrophysiological activity and gene expression. This approach provides an integrative framework for studying how tissue microenvironments shape cell behavior and molecular states.",nature_html,0
Controlled assembly of two-dimensional porphyrin heterostructures toward directed energy transfer and charge separation,https://www.nature.com/articles/s41467-026-74685-7,Physical sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Jia Tian,"The exceptional efficiency of natural light-harvesting systems arises from their precisely organized supramolecular architectures. Reproducing such structural control in synthetic aqueous assemblies, particularly over size and dimensionality, remains a formidable challenge. Here, we report a general seeded-growth strategy that enables precise, hierarchical assembly of two-dimensional (2D) porphyrin heterostructures in water. Integrating π–π stacking, hydrogen bonding, and hydrophobic interactions, the porphyrin amphiphiles follow a metastable assembly pathway that yields kinetically controlled nanosheets or heterostructures. This approach provides unprecedented control over the nanostructure area across two orders of magnitude, establishing a versatile platform for complex functional architectures. By integrating a cobalt–porphyrin acceptor via block co-assembly, we construct 2D donor–acceptor heterostructures that achieve a directed energy funneling. Ultrafast spectroscopic analysis combined with global fitting reveals the mechanism: the controlled 2D heterostructures promote exciton migration at rates 2.5-fold greater than in homostructures and drive the formation of a fully charge-separated state on a sub-nanosecond timescale, with dynamics that scale with platelet dimensions. This work establishes a synthetic route to biomimetic 2D heterostructures and elucidates the structural determinants of directed exciton and charge flow, offering key design principles for advanced biomimetic systems.",nature_html,0
A light-driven multi-state heterojunction transistor for optoelectronic ternary logic circuits,https://www.nature.com/articles/s41467-026-74238-y,Physical sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Sung Gap Im,"A multi-state transistor that converts optical inputs into discrete logic outputs provides a device-level framework for optoelectronic computing beyond the binary paradigm. Here, we present a light-driven ternary heterojunction transistor (T-HTR), featuring three distinct states – off, on, and a light-tunable intermediate state – within a single device. The multi-state switching is achieved by a p-type/n-type heterojunction with a controlled charge injection barrier at the source electrode. This design enables the device to be maintained in the off-state in the absence of intermediate logic operations, thereby minimizing static power consumption. An optoelectronic ternary logic inverter based on the T-HTR is capable of full-swing pull-up and pull-down operations with a light-tunable intermediate state, realizing the functions of standard, positive, and negative ternary inverters within a single device. We further demonstrate a pixel-level sensory circuit as a proof-of-concept for in-sensor computing, enabling multifunctional image processing tasks, such as pixel integration and intersection, through dynamic switching of logic functions.",nature_html,0
Bidirectional reactant flux coupling in hollow hierarchical covalent organic framework enabling efficient uranium extraction from seawater,https://www.nature.com/articles/s41467-026-74724-3,Earth and environmental sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Ning Wang,"Photocatalytic uranium extraction can surpass the intrinsic capacity limits of adsorption by converting soluble uranyl into insoluble uranium peroxides via H2O2 generation. However, this process requires simultaneous local enrichment of H2O2 and UO22+ beyond the solubility product constant, which is difficult to achieve in continuously flowing and ultra-dilute seawater. Here we report a hollow hierarchical covalent organic framework (COF) microcavity reactor, HH-COF-(CN/AO)x, that spatially decouples H2O2 generation from uranyl capture to overcome this thermodynamic barrier via a bidirectional reactant flux coupling strategy. A cyano-functionalized inner layer produces and stores H2O2 in a central cavity, whereas an amidoxime-rich outer layer selectively enriches uranyl ions. The convergence of outward H2O2 flux and inward uranyl adsorption establishes a persistent high-concentration interface that supports continuous formation of insoluble uranium peroxide. The optimized HH-COF-(CN/AO)0.35 achieves 25.1 mg g−1 uranium uptake in natural seawater, 3.9 times that of the non-hollow analog, which demonstrates a generalizable strategy for manipulating reactant fluxes in ultra-dilute environments for realizing effective resource extraction from water environment.",nature_html,0
A continental-scale Eurasian ice sheet 2.4 million years ago,https://www.nature.com/articles/s41467-026-74454-6,Earth and environmental sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,John D. Jansen,"Understanding when ice sheets first developed over the continents is essential for attributing ice volume to marine records of global sea-level change. We resolve a long-standing terrestrial–marine mismatch in the timing of the first Eurasian Ice Sheet (EIS) expansion by dating the earliest glaciogenic unit in northwest Europe, the Hattem Bed Complex (HBC). Paired cosmogenic 26Al-10Be burial dating and detrital zircon fingerprinting indicate that glacially-derived Fennoscandian gravels reached the Netherlands 2.41&#x2212;0.29+0.51"" role=""presentation"">2.41−0.29+0.51{2.41\,}_{-0.29}^{+0.51} Ma, while ages from the overlying Appelscha Formation record a second EIS advance and attendant shutdown of the Baltic River System 1.72&#x2212;0.25+0.25"" role=""presentation"">1.72−0.25+0.25{1.72\,}_{-0.25}^{+0.25} Ma. Cyclic stratification of the HBC could reflect freshwater discharge to the North Atlantic associated with episodic disruption of meridional overturning circulation. The timing of the first trans-Baltic EIS overlaps the Laurentide Ice Sheet maximum (2.42&#x2212;0.14+0.14"" role=""presentation"">2.42−0.14+0.14{2.42\,}_{-0.14}^{+0.14}\,Ma), underscoring substantial Northern Hemisphere ice growth more than a million years prior to the Mid-Pleistocene Transition.",nature_html,0
Paleorecords inform the limits of Indo-Pacific coral reef survival under accelerating sea-level rise,https://www.nature.com/articles/s41467-026-74612-w,Earth and environmental sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Kyle M. Morgan,"Predicting future coral reef responses and climate-driven sea-level rise requires robust historical records of reef vertical accretion rates and their ecological drivers. However, comparable empirical data on past reef growth and framework bioconstruction are often spatiotemporally limited, precluding detection of regional patterns and long-term trends. Here, we compile and evaluate standardized Holocene vertical accretion rates and coral community structure data from 288 Indo-Pacific paleo-reef records across 92 sites to examine intrinsic and extrinsic drivers of accretion. Our findings reveal that reef formation and long-term accretion are determined by a complex interplay between sea-level change and eco-geomorphological factors. Maximum vertical accretion rates indicate that many Indo-Pacific reefs do not have the capacity to keep pace with projected rates of sea-level rise, particularly under high-emissions scenario (76% of reef sites). Critical thresholds suggest that reef accretion is very unlikely (>90% probability) to be maintained when relative sea-level rise rate exceeds 5.3 mm yr−1, a scenario likely to be surpassed within ~35 years. Without substantial reductions in global emissions, many coral reefs face increasing risk of submergence, structural collapse and loss of critical ecosystem services, especially where modern coral communities differ from predominantly competitive Holocene assemblages and are increasingly dominated by weedy taxa.",nature_html,0
Erosion-driven delayed warming and marine stress prior to the end-Permian mass extinction,https://www.nature.com/articles/s41467-026-74636-2,Earth and environmental sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Shuang Zhang,"The end-Permian mass extinction (EPME) presents an anomaly: intense global warming lags the onset of the carbon isotope excursion (CIE) by ~50,000 years, challenging the presumed link between carbon cycle perturbations and climate warming. Using biogeochemical modeling, Bayesian inversion, and multiple proxies, here we show that incorporating continental erosion as a forcing term into the hyperthermal models can resolve this decoupling. Enhanced erosion, likely resulting from the terrestrial die-off of vegetation, accelerates continental weathering, which buffers early carbon release and delays global warming. This process also increases riverine phosphorus export to the oceans, fostering gradual marine anoxia and preconditioning the oceans for the extinction event. With these findings, we present a coherent unifying scenario for the EPME environmental dynamics. Furthermore, our study refines the hyperthermal paradigm, offering implications for future climate scenarios.",nature_html,0
Behavioral correlates of Purkinje cell ensemble covariance,https://www.nature.com/articles/s41467-026-74576-x,Biological sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Abigail L. Person,"Purkinje cells (PCs) mediate adaptive cerebellar output through inhibitory control of the cerebellar nuclei. Because many PCs converge, their influence on target neurons likely depends on population activity. However, despite a large literature on individual PC relationships with behavior, little is known about how multiple PCs collaborate to influence movement. In simultaneously recorded PCs during mouse forelimb reach behavior, we found that different kinematic variables correlated either with PC firing rates or covariance: reach velocity and deceleration correlated with firing rates, while the coordination of these kinematic variables, which influences reach amplitudes, was related to covariance. In a model, physiological levels of PC covariance elevated nuclear firing rates, which could promote faster reach deceleration than the same conditions with low covariance. These findings suggest a role for coherent PC population activity to coordinate movement.",nature_html,0
The post-fertilization archegonium gene network of seedless plants contributed to the origin of seeds,https://www.nature.com/articles/s41467-026-74577-w,Biological sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Marco Catoni,"The evolution of seeds was a critical transition in plant evolution, but how ancestral seedless development was modified to form the first seed is only partly-answered through comparative morphology or the fossil record. We investigate seed origins by quantifying gene network conservation between seeds and seedless plant reproductive organs. Characterizing reproduction in the homosporous fern Ceratopteris richardii as a proxy for ancestral seedless reproduction, we create a gene expression atlas of fern diploid and haploid reproductive organ development and test for enrichment of these genes in Arabidopsis thaliana. Here we show ovule gene networks are enriched in genes regulating post-fertilization development of the fern haploid egg chamber (archegonium), a subset of which also show enrichment in sporophyll primordia, suggesting a mechanistic model to explain the origin of the ovule from a sporangium-bearing axis whereby gene networks in the ancestral post-fertilization archegonium became heterotopically expressed during development of the sporangium-bearing axis.",nature_html,0
Neuron-targeting piezoelectric microneedles disrupt pro-tumorigenic neuron-immune crosstalk and restore anti-tumor immunity in melanoma,https://www.nature.com/articles/s41467-026-74550-7,Biological sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Xiaogang Qu,"Neuroimmunology has garnered significant attention due to its role in immune regulation, particularly in cancer, where infiltrating neurons can influence antigen presentation, T-cell activation, and cancer metastasis, ultimately leading to an inadequate immune response. Here, we integrate manganese-doped titanium-based metal-organic framework (MOF) piezoelectric materials (MT), coated with neuron-derived membranes from dorsal root ganglia, into microneedles (MN) to create a piezoelectric microneedle (MT MN) patch designed to disrupt neuron-immune crosstalk in melanoma. A single administration of MT via microneedle patch stably deposits the MT at the melanoma site in female mice to accelerate the nociceptor neurons targeting. Upon moderate ultrasound stimulation, the MT facilitates the internalization of TRPV1 and activates the cGAS-STING pathway, resulting in the reduction of Ca2+ influx in nociceptor neurons. This ultimately limits the production of calcitonin gene-related peptide (CGRP) and substance P (SP). Consequently, to rescue the tumor immune microenvironment damaged by infiltrated neurons, MT MN is utilized to inhibit the growth and infiltration of nociceptor neurons, highlighting a promising manner for interfering neuron-immune crosstalk in melanoma to enhance cancer immunotherapy.",nature_html,0
A cyclin-polarity feedback network ensures healthy cell proliferation,https://www.nature.com/articles/s41467-026-74596-7,Biological sciences : Nature Communications subject feeds,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,,Derek McCusker,"Healthy proliferation requires the coordination of cell cycle progression with cell polarity. In budding yeast, polarity is established when G1-cyclin-Cdc28Cdk1 triggers Cdc42 activation to generate a cell pole that is used as an axis for growth and division. While polarity defects delay the cell cycle temporally, permitting error correction, it is unknown if Cdc28Cdk1 directly rectifies errant polarity. Here, we identify an adaptive response where G1-cyclin-Cdc28Cdk1 participates in error correction via the augmentation of its kinase activity towards substrates that activate Cdc42. The response involves temporal and spatial cell cycle reconfiguration via extended G1 cyclin expression, nucleocytoplasmic rerouting and signaling. However, this strategy has a cost: if the defect is irreparable, high G1-cyclin levels enforce inexorable cell cycle commitment in the absence of a daughter cell, generating multinucleate cells. G1-cyclins therefore not only trigger G1 events, but also monitor their execution, employing feedback to coordinate polarity with cell cycle progression.",nature_html,0
Author Correction: Autophagic cell death restricts chromosomal instability during replicative crisis,https://www.nature.com/articles/s41586-026-10812-0,Nature,2026-06-19 00:00:00 UTC,2026-06-19 00:00:00+00:00,10.1038/s41586-026-10812-0,Jan Karlseder,,,0
MOF‐Induced Pore Confinement: A Strategy for Thermomechanically Robust and High‐Strength Liquid Crystal Elastomers,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73780?af=R,Wiley: Advanced Materials: Table of Contents,2026-06-19 05:39:17 UTC,2026-06-19 05:39:17+00:00,10.1002/adma.73780,Hong Yang,"ABSTRACT
                  Liquid crystal elastomers (LCEs) are premier candidates for soft robotics due to their large, reversible actuation. However, their utility is often restricted by a fundamental trade‐off: as temperature increases, orientational order diminishes, causing a sharp loss in load‐bearing capacity and actuation stress above the isotropic transition. Here, we report a sequential integration strategy that overcomes this thermal limitation by embedding ultrathin Cu‐TCPP metal‐organic framework (MOF) nanosheets within the LCE network. This approach establishes a pore‐confinement‐enabled architecture that restricts segmental relaxation and preserves molecular alignment even under harsh thermal conditions. The resulting LCE‐MOF composites exhibit exceptional mechanical robustness, achieving a tensile strength of 79 MPa at 25°C and maintaining 4.2 MPa at 200°C. Notably, the materials deliver a high actuation stress of 3.9 MPa at 200°C, significantly outperforming composites fabricated via conventional direct mixing. This confinement strategy effectively decouples mechanical integrity from thermal transitions, as demonstrated by a high‐performance passive thermal valve capable of reliable switching in extreme environments. Our work provides a versatile methodology for designing resilient, high‐output soft actuators for aerospace, industrial, and high‐temperature hazardous applications where thermal stability and reliable actuation are critically demanded.",crossref,0
"Acid‐Triggered, Enzyme‐Enabled EPS‐Degrading Nanoplatform With Enhanced In Situ Retention for Intravenous Biofilm Therapy",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73749?af=R,Wiley: Advanced Materials: Table of Contents,2026-06-19 05:40:20 UTC,2026-06-19 05:40:20+00:00,10.1002/adma.73749,Chunlei Zhu,"ABSTRACT
                  
                    Bacterial biofilms present a major challenge to antibacterial therapy due to their dense extracellular polymeric substance (EPS) matrix, which limits nanoparticle penetration and reduces drug efficacy. Here, we report a pH‐responsive, surface charge‐adaptive multifunctional nanosystem (DA‐L@DTTB/Bro) for efficient in vivo treatment of biofilm‐associated infections. The nanosystem integrates pH‐triggered charge adaptation, in situ self‐aggregation, photothermal responsiveness, enzymatic EPS degradation, and NIR‐II imaging. Cationic phospholipid AGPDP, together with cholesterol and thermosensitive DPPC, self‐assembled into liposomes encapsulating bromelain in the hydrophilic core and an NIR‐II‐emissive photothermal agent (DTTB) in the hydrophobic layer. Surface modification with DA‐functionalized chitosan (CS‐DA) generates negatively charged nanoparticles for prolonged circulation. At acidic infection sites, DA hydrolysis restores the cationic surface, enhancing biofilm penetration, while residual CS‐DA induces self‐aggregation to improve retention. NIR irradiation triggers DTTB‐mediated hyperthermia, directly killing bacteria and disassembling liposomes to release bromelain, which degrades EPSs and facilitates biofilm dispersion. The nanosystem eradicates methicillin‐resistant
                    Staphylococcus aureus
                    biofilms in vitro with 99.99% efficiency, enables high‐contrast NIR‐II imaging, persists at abscess sites in vivo, and accelerates wound healing. Furthermore, it demonstrates effective therapeutic activity against biofilm‐associated infections in deep pulmonary tissues. This study presents a versatile intravenous strategy for targeted, synergistic therapy against biofilm‐associated infections in vivo.",crossref,0
Interlayer Valley Coupling and Hybridized Excitons in Twisted van der Waals Bilayers With Broken Translational Symmetry,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.73772?af=R,Wiley: Advanced Materials: Table of Contents,2026-06-19 05:42:31 UTC,2026-06-19 05:42:31+00:00,10.1002/adma.73772,Yanping Liu,"ABSTRACT
                  
                    Twisted van der Waals (vdW) bilayers allow the moiré potential and interlayer coupling to be tuned through the relative rotation between layers, providing a platform to study moiré physics. At large twist angles, the lack of translational symmetry allows intralayer and interlayer valley momenta to be connected by Umklapp processes, in principle permitting unconventional intervalley coupling. However, direct experimental evidence of such couplings in twisted vdW bilayers with broken translational symmetry has been limited. Here, we observe interlayer coupling between the K and −K valleys in twisted MoS
                    2
                    bilayers by detecting intense photoluminescence from high‐energy interlayer hybridized excitons. These hybridized excitons are absent in commensurate twisted MoS
                    2
                    homobilayers and display an almost vanishing valley Zeeman splitting, indicative of strong mixing between intralayer and interlayer excitonic states. This hybridization gives rise to an unusual magnetic‐field‐dependent valley polarization in excitons with distinct spin configurations. With increasing temperature, the hybridized excitons detune, and their energies approach those of intralayer excitons, revealing a sensitive interplay between moiré coupling and thermal effects. Our results uncover a key role of broken translational symmetry in excitons of twisted MoS
                    2
                    bilayers and open a route to exploring quantum phenomena in aperiodic twisted MoS
                    2
                    materials.",crossref,0
